customer_id,dwelling_type,household_size,tariff_plan,solar_kw,battery_kwh,ev_owner,smart_thermostat,has_solar
101692,Townhouse,1,Solar,6,0,0,0,1
101693,House,5,EVPlan,0,0,0,0,0
101694,Townhouse,2,A1,0,0,0,0,0
101695,Apartment,5,A1,3,0,0,0,1
101696,House,4,A1,0,0,1,0,0
101697,Townhouse,5,Solar,6,0,0,0,1
101698,Townhouse,4,MiddaySaver,0,0,0,1,0
101699,Townhouse,4,A1,0,0,1,0,0
101700,Townhouse,4,A1,0,0,0,0,0
101701,Apartment,4,A1,0,0,0,1,0
101702,House,4,A1,3,10,0,1,1
101703,House,2,EVPlan,0,0,0,1,0
101704,House,1,EVPlan,3,5,0,0,1
101705,House,3,MiddaySaver,0,5,0,0,0
101706,House,1,EVPlan,0,10,0,0,0
101707,House,4,EVPlan,0,0,0,0,0
101708,Townhouse,2,EVPlan,10,0,0,1,1
101709,House,5,Solar,0,0,0,0,0
101710,Townhouse,2,EVPlan,0,0,0,1,0
101711,Apartment,4,Solar,0,0,0,0,0
101712,Townhouse,2,Solar,0,0,0,0,0
101713,Apartment,2,EVPlan,0,10,0,1,0
101714,House,4,Solar,6,0,0,0,1
101715,Apartment,2,A1,0,0,0,1,0
101716,Apartment,3,MiddaySaver,6,0,0,0,1
101717,Townhouse,3,EVPlan,0,0,0,0,0
101718,Townhouse,2,EVPlan,3,0,0,0,1
101719,Apartment,5,MiddaySaver,6,0,0,1,1
101720,Apartment,4,EVPlan,0,0,0,0,0
101721,House,3,EVPlan,10,0,1,0,1
101722,Townhouse,5,MiddaySaver,0,5,0,0,0
101723,Apartment,2,Solar,6,0,0,0,1
101724,Townhouse,5,A1,3,10,0,0,1
101725,House,1,Solar,0,0,0,0,0
101726,House,3,A1,0,0,0,0,0
101727,Apartment,2,MiddaySaver,0,0,0,0,0
101728,House,4,Solar,0,0,0,1,0
101729,Apartment,2,Solar,0,0,0,0,0
101730,Townhouse,4,A1,0,0,0,1,0
101731,Townhouse,2,A1,0,0,0,0,0
101732,Apartment,5,A1,3,0,0,1,1
101733,Apartment,5,A1,0,5,0,0,0
101734,Apartment,5,EVPlan,0,0,1,0,0
101735,Townhouse,1,MiddaySaver,0,0,0,1,0
101736,Townhouse,4,A1,0,0,0,0,0
101737,House,5,Solar,0,0,0,0,0
101738,House,1,Solar,0,0,0,1,0
101739,Townhouse,4,Solar,6,0,0,0,1
101740,Townhouse,2,A1,3,0,0,1,1
101741,Apartment,1,MiddaySaver,0,5,0,0,0
101742,Townhouse,3,EVPlan,3,0,1,0,1
101743,Townhouse,1,A1,0,0,0,0,0
101744,House,1,A1,3,0,0,0,1
101745,House,4,EVPlan,3,0,0,0,1
101746,Apartment,2,MiddaySaver,0,0,0,0,0
101747,House,3,A1,0,0,0,0,0
101748,Apartment,5,Solar,0,0,0,0,0
101749,Townhouse,5,Solar,0,0,0,0,0
101750,Townhouse,1,A1,6,0,0,1,1
101751,Apartment,4,MiddaySaver,0,0,0,0,0
101752,House,4,Solar,3,0,1,0,1
101753,House,5,Solar,10,0,0,1,1
101754,Townhouse,3,EVPlan,0,0,0,0,0
101755,House,2,MiddaySaver,3,0,0,1,1
101756,Apartment,3,A1,3,5,0,0,1
101757,Townhouse,2,EVPlan,10,5,0,0,1
101758,House,5,EVPlan,10,0,0,0,1
101759,Townhouse,2,EVPlan,3,0,0,0,1
101760,Townhouse,4,MiddaySaver,0,0,0,1,0
101761,House,1,MiddaySaver,3,0,0,0,1
101762,Apartment,1,MiddaySaver,0,0,0,0,0
101763,House,5,A1,3,0,0,0,1
101764,House,4,MiddaySaver,6,0,1,0,1
101765,House,3,EVPlan,0,0,0,0,0
101766,House,4,Solar,0,0,0,0,0
101767,House,1,A1,0,0,0,1,0
101768,House,1,A1,0,0,0,1,0
101769,Apartment,4,A1,0,0,0,0,0
101770,Townhouse,4,EVPlan,3,0,0,0,1
101771,Apartment,1,MiddaySaver,6,0,0,0,1
101772,House,3,EVPlan,6,0,0,0,1
101773,Apartment,5,Solar,0,0,0,0,0
101774,Townhouse,5,MiddaySaver,6,0,0,0,1
101775,Apartment,4,Solar,3,0,0,0,1
101776,House,5,A1,0,0,0,1,0
101777,Townhouse,1,A1,0,0,0,1,0
101778,House,1,EVPlan,0,0,0,0,0
101779,House,4,MiddaySaver,6,0,0,0,1
101780,Townhouse,4,A1,0,0,0,0,0
101781,Townhouse,4,EVPlan,3,0,0,0,1
101782,House,3,Solar,0,0,0,0,0
101783,Apartment,5,EVPlan,3,0,0,0,1
101784,Townhouse,4,MiddaySaver,0,0,1,1,0
101785,Apartment,2,MiddaySaver,0,0,0,1,0
101786,Apartment,2,MiddaySaver,0,0,1,0,0
101787,Townhouse,1,A1,0,0,0,0,0
101788,Apartment,5,EVPlan,3,0,0,0,1
101789,Townhouse,4,Solar,0,0,1,1,0
101790,Townhouse,2,MiddaySaver,3,10,0,1,1
101791,Townhouse,5,EVPlan,0,0,0,0,0
101792,Townhouse,1,A1,0,5,0,0,0
101793,Apartment,3,Solar,0,0,0,0,0
101794,Apartment,5,Solar,0,0,0,0,0
101795,Townhouse,5,Solar,6,0,0,0,1
101796,Townhouse,3,A1,0,0,0,0,0
101797,Townhouse,5,MiddaySaver,3,0,0,0,1
101798,Townhouse,1,A1,10,0,0,0,1
101799,House,1,Solar,0,0,1,1,0
101800,Apartment,3,EVPlan,0,0,0,0,0
101801,Apartment,4,Solar,3,0,0,0,1
101802,Townhouse,2,EVPlan,10,5,0,0,1
101803,House,4,A1,6,0,0,0,1
101804,House,5,A1,0,0,0,0,0
101805,House,2,A1,3,0,0,0,1
101806,Townhouse,3,EVPlan,0,0,0,1,0
101807,House,3,A1,10,0,0,0,1
101808,Townhouse,2,MiddaySaver,10,0,0,0,1
101809,House,1,Solar,0,0,0,0,0
101810,Townhouse,2,MiddaySaver,0,0,0,0,0
101811,Townhouse,5,EVPlan,0,5,0,1,0
101812,Apartment,1,A1,0,0,0,0,0
101813,Townhouse,3,Solar,3,5,0,0,1
101814,House,2,A1,0,10,0,0,0
101815,Apartment,4,A1,0,0,0,0,0
101816,House,4,Solar,0,0,0,1,0
101817,Townhouse,5,Solar,10,0,0,0,1
101818,Apartment,4,MiddaySaver,0,0,0,0,0
101819,Townhouse,2,MiddaySaver,0,0,0,1,0
101820,Townhouse,2,MiddaySaver,0,0,0,0,0
101821,House,4,MiddaySaver,10,0,0,0,1
101822,House,2,MiddaySaver,3,0,0,0,1
101823,House,5,EVPlan,0,5,0,0,0
101824,Apartment,1,EVPlan,0,0,0,0,0
101825,House,5,A1,0,0,0,0,0
101826,Townhouse,5,A1,0,5,0,0,0
101827,Apartment,2,MiddaySaver,0,0,1,0,0
101828,House,1,A1,6,0,0,0,1
101829,House,2,EVPlan,0,0,0,0,0
101830,House,3,EVPlan,3,0,0,1,1
101831,Townhouse,2,A1,0,0,0,0,0
101832,House,2,MiddaySaver,3,10,0,1,1
101833,Townhouse,2,EVPlan,3,0,0,0,1
101834,Apartment,1,Solar,0,0,0,0,0
101835,House,2,Solar,0,0,0,0,0
101836,Townhouse,1,A1,0,0,0,1,0
101837,House,4,MiddaySaver,0,5,0,0,0
101838,House,3,A1,0,5,0,0,0
101839,Apartment,1,MiddaySaver,0,0,0,1,0
101840,Apartment,4,MiddaySaver,10,0,0,1,1
101841,Townhouse,1,Solar,0,0,0,0,0
101842,Townhouse,1,EVPlan,3,0,0,1,1
101843,Townhouse,3,EVPlan,0,0,0,0,0
101844,Apartment,5,A1,3,0,0,0,1
101845,Townhouse,5,A1,0,10,0,0,0
101846,Apartment,1,MiddaySaver,6,0,1,0,1
101847,Apartment,2,EVPlan,0,5,0,0,0
101848,House,4,MiddaySaver,0,0,1,0,0
101849,House,2,Solar,0,0,0,0,0
101850,Townhouse,2,Solar,0,5,0,0,0
101851,Apartment,1,MiddaySaver,0,0,1,1,0
101852,Apartment,1,MiddaySaver,0,5,0,0,0
101853,Apartment,1,MiddaySaver,0,0,0,1,0
101854,House,1,MiddaySaver,6,0,0,1,1
101855,Apartment,5,MiddaySaver,0,5,0,1,0
101856,Townhouse,1,Solar,0,0,0,1,0
101857,Townhouse,5,Solar,3,5,0,0,1
101858,House,5,Solar,0,5,0,0,0
101859,Townhouse,1,A1,0,0,0,0,0
101860,Apartment,3,Solar,0,0,0,0,0
101861,Apartment,4,EVPlan,10,0,0,0,1
101862,Townhouse,2,EVPlan,6,0,0,0,1
101863,House,5,MiddaySaver,6,0,1,1,1
101864,Apartment,4,Solar,0,0,0,1,0
101865,Apartment,3,MiddaySaver,3,0,0,0,1
101866,House,2,MiddaySaver,0,0,0,0,0
101867,Apartment,2,EVPlan,0,0,0,0,0
101868,Townhouse,5,EVPlan,0,5,0,1,0
101869,Townhouse,1,MiddaySaver,0,0,0,0,0
101870,House,3,EVPlan,0,5,0,0,0
101871,House,5,MiddaySaver,0,0,1,0,0
101872,Townhouse,3,MiddaySaver,0,0,0,0,0
101873,House,1,MiddaySaver,0,0,0,1,0
101874,Townhouse,1,A1,3,0,0,0,1
101875,House,5,EVPlan,0,10,0,0,0
101876,Townhouse,1,EVPlan,3,0,0,1,1
101877,Apartment,4,Solar,0,0,1,1,0
101878,Apartment,2,EVPlan,3,0,0,1,1
101879,Townhouse,5,Solar,0,0,0,0,0
101880,Apartment,3,MiddaySaver,0,0,0,0,0
101881,Townhouse,4,A1,0,0,0,0,0
101882,House,5,MiddaySaver,0,0,0,0,0
101883,Apartment,1,MiddaySaver,3,0,0,0,1
101884,Apartment,1,MiddaySaver,0,5,0,0,0
101885,Apartment,1,Solar,0,0,1,0,0
101886,Townhouse,1,A1,6,0,0,1,1
101887,Apartment,3,MiddaySaver,3,0,0,0,1
101888,House,4,Solar,0,0,0,1,0
101889,Apartment,2,MiddaySaver,0,5,0,0,0
101890,House,3,A1,0,0,0,0,0
101891,Apartment,3,MiddaySaver,0,0,0,0,0
101892,Apartment,2,MiddaySaver,0,0,0,0,0
101893,House,2,EVPlan,10,0,0,0,1
101894,Apartment,1,Solar,0,0,0,1,0
101895,House,3,A1,0,0,0,0,0
101896,House,5,Solar,0,0,0,1,0
101897,House,2,EVPlan,6,0,0,0,1
101898,Apartment,2,MiddaySaver,3,5,0,1,1
101899,Apartment,4,A1,0,0,1,0,0
101900,House,5,A1,3,5,0,1,1
101901,Apartment,5,Solar,0,0,0,0,0
101902,Townhouse,2,MiddaySaver,0,5,0,0,0
101903,House,1,EVPlan,0,0,0,1,0
101904,House,4,MiddaySaver,0,0,0,0,0
101905,Townhouse,5,Solar,0,0,0,0,0
101906,Townhouse,2,A1,6,0,0,1,1
101907,House,5,A1,0,0,0,0,0
101908,Townhouse,4,MiddaySaver,10,0,0,0,1
101909,House,4,MiddaySaver,0,0,0,0,0
101910,Apartment,3,MiddaySaver,0,0,0,1,0
101911,Townhouse,2,MiddaySaver,0,0,0,0,0
101912,House,4,EVPlan,0,0,0,0,0
101913,House,3,EVPlan,0,0,0,0,0
101914,House,3,EVPlan,0,0,0,1,0
101915,Townhouse,5,EVPlan,0,0,0,1,0
101916,Apartment,5,Solar,0,0,1,0,0
101917,Apartment,3,A1,3,0,0,0,1
101918,Townhouse,5,A1,0,5,0,0,0
101919,House,4,Solar,0,0,0,0,0
101920,House,1,Solar,0,0,1,0,0
101921,House,4,EVPlan,6,0,0,1,1
101922,Townhouse,3,MiddaySaver,3,0,0,0,1
101923,Townhouse,3,A1,0,5,0,0,0
101924,House,4,Solar,0,5,0,0,0
101925,House,5,MiddaySaver,0,0,0,0,0
101926,House,5,EVPlan,10,0,0,0,1
101927,Townhouse,3,Solar,3,0,0,0,1
101928,Townhouse,2,A1,0,0,0,0,0
101929,Apartment,5,A1,0,0,0,0,0
101930,House,4,A1,0,0,0,1,0
101931,House,5,Solar,10,0,1,0,1
101932,Apartment,4,A1,0,0,0,0,0
101933,House,3,EVPlan,0,0,0,0,0
101934,Apartment,5,A1,0,0,0,1,0
101935,Townhouse,4,EVPlan,3,0,0,1,1
101936,Apartment,3,A1,3,5,0,0,1
101937,Apartment,2,EVPlan,3,0,0,0,1
101938,Townhouse,4,Solar,0,0,0,0,0
101939,House,2,EVPlan,6,5,0,0,1
101940,Apartment,2,Solar,0,5,0,0,0
101941,Apartment,1,MiddaySaver,0,0,0,0,0
101942,House,5,EVPlan,0,0,0,0,0
101943,Apartment,4,Solar,10,0,0,0,1
101944,Townhouse,2,MiddaySaver,0,0,0,0,0
101945,Apartment,1,A1,3,0,0,0,1
101946,House,3,MiddaySaver,3,5,0,0,1
101947,House,4,EVPlan,0,0,0,0,0
101948,Apartment,2,MiddaySaver,0,0,0,0,0
101949,House,5,A1,0,0,0,0,0
101950,House,1,MiddaySaver,0,0,0,1,0
101951,Apartment,2,EVPlan,0,0,0,0,0
101952,Apartment,5,EVPlan,0,0,0,1,0
101953,House,2,Solar,6,0,0,0,1
101954,Apartment,4,A1,10,0,0,0,1
101955,Townhouse,4,A1,0,0,0,0,0
101956,Apartment,4,MiddaySaver,0,0,0,1,0
101957,House,1,A1,0,5,0,0,0
101958,Townhouse,4,EVPlan,3,0,0,0,1
101959,House,5,MiddaySaver,3,10,0,0,1
101960,House,2,Solar,0,0,1,1,0
101961,Townhouse,3,MiddaySaver,0,0,0,1,0
101962,Apartment,5,MiddaySaver,3,0,0,0,1
101963,House,5,Solar,0,0,0,0,0
101964,Apartment,4,MiddaySaver,0,5,0,0,0
101965,Apartment,1,A1,0,5,0,1,0
101966,Townhouse,2,MiddaySaver,0,0,0,0,0
101967,House,1,MiddaySaver,0,0,0,1,0
101968,Townhouse,2,MiddaySaver,3,0,0,0,1
101969,Townhouse,2,EVPlan,3,5,0,0,1
101970,House,1,EVPlan,0,0,0,1,0
101971,House,5,A1,6,0,0,0,1
101972,Townhouse,2,Solar,0,0,0,1,0
101973,Townhouse,1,EVPlan,3,0,0,0,1
101974,Townhouse,2,EVPlan,0,5,0,1,0
101975,House,3,A1,6,0,0,0,1
101976,House,5,A1,6,0,0,0,1
101977,Townhouse,4,Solar,0,0,0,0,0
101978,House,2,MiddaySaver,6,0,0,0,1
101979,House,3,MiddaySaver,3,0,0,0,1
101980,House,4,Solar,3,0,0,1,1
101981,Apartment,4,Solar,0,5,0,0,0
101982,Apartment,2,Solar,3,0,1,0,1
101983,Townhouse,1,A1,6,0,0,1,1
101984,Apartment,2,MiddaySaver,0,0,0,0,0
101985,Townhouse,3,Solar,10,0,0,0,1
101986,Townhouse,4,Solar,0,5,0,0,0
101987,House,2,MiddaySaver,0,0,0,1,0
101988,Townhouse,1,MiddaySaver,0,0,0,0,0
101989,Townhouse,2,A1,0,0,0,0,0
101990,Townhouse,5,EVPlan,0,0,0,1,0
101991,Townhouse,1,EVPlan,0,0,0,1,0
101992,House,3,A1,10,5,0,0,1
101993,House,4,A1,0,0,0,0,0
101994,Townhouse,2,MiddaySaver,0,0,0,1,0
101995,Apartment,1,A1,0,0,0,0,0
101996,Apartment,5,A1,0,0,1,1,0
101997,Townhouse,1,Solar,6,0,0,0,1
101998,House,5,A1,3,5,0,0,1
101999,Townhouse,3,A1,3,0,0,0,1
102000,Townhouse,4,Solar,0,0,0,0,0
102001,House,3,MiddaySaver,0,0,0,0,0
102002,Apartment,2,MiddaySaver,0,5,1,0,0
102003,Townhouse,1,A1,0,0,0,0,0
102004,House,5,A1,0,5,1,0,0
102005,House,5,EVPlan,3,0,0,0,1
102006,Townhouse,1,Solar,0,5,0,1,0
102007,House,1,EVPlan,3,0,0,0,1
102008,Townhouse,2,A1,0,0,0,0,0
102009,Apartment,3,EVPlan,0,0,1,0,0
102010,Townhouse,5,EVPlan,0,0,0,0,0
102011,Apartment,2,MiddaySaver,0,0,0,0,0
102012,House,3,Solar,6,0,0,0,1
102013,Townhouse,2,MiddaySaver,0,0,0,0,0
102014,House,5,MiddaySaver,0,0,1,0,0
102015,Townhouse,1,EVPlan,10,5,0,0,1
102016,House,1,Solar,0,0,0,1,0
102017,Apartment,3,A1,0,5,0,0,0
102018,Townhouse,4,Solar,0,0,0,0,0
102019,House,3,MiddaySaver,0,0,0,0,0
102020,Townhouse,4,EVPlan,3,0,0,0,1
102021,Townhouse,2,A1,3,0,0,0,1
102022,Apartment,2,MiddaySaver,10,10,0,1,1
102023,House,5,EVPlan,0,0,1,0,0
102024,Townhouse,4,MiddaySaver,0,5,0,0,0
102025,Townhouse,5,EVPlan,3,5,0,0,1
102026,Townhouse,1,Solar,0,0,1,0,0
102027,Townhouse,4,MiddaySaver,0,5,0,0,0
102028,Townhouse,3,Solar,0,0,1,0,0
102029,House,1,Solar,0,10,1,1,0
102030,Townhouse,1,EVPlan,0,0,0,0,0
102031,Townhouse,3,A1,6,0,0,0,1
102032,Townhouse,1,Solar,6,5,0,0,1
102033,House,4,MiddaySaver,0,0,0,0,0
102034,Townhouse,5,MiddaySaver,0,0,0,1,0
102035,Townhouse,1,EVPlan,0,0,0,1,0
102036,Apartment,4,Solar,6,0,0,0,1
102037,Apartment,2,A1,0,0,0,0,0
102038,Townhouse,4,A1,3,5,0,0,1
102039,Townhouse,5,MiddaySaver,0,0,0,0,0
102040,Apartment,4,EVPlan,0,0,0,0,0
102041,House,3,Solar,0,0,0,1,0
102042,House,5,MiddaySaver,3,0,0,0,1
102043,Apartment,2,EVPlan,0,0,0,0,0
102044,Townhouse,3,A1,0,0,0,0,0
102045,Apartment,4,MiddaySaver,0,5,0,0,0
102046,House,5,EVPlan,3,0,0,0,1
102047,Apartment,2,A1,6,0,0,0,1
102048,House,3,EVPlan,0,5,0,0,0
102049,Townhouse,2,MiddaySaver,6,0,0,0,1
102050,Townhouse,4,Solar,0,0,0,0,0
102051,Townhouse,2,EVPlan,0,0,0,0,0
102052,House,1,Solar,0,5,0,1,0
102053,Apartment,3,MiddaySaver,0,0,0,1,0
102054,Townhouse,2,A1,3,0,0,1,1
102055,House,4,EVPlan,3,0,0,0,1
102056,Townhouse,4,A1,0,0,1,0,0
102057,Apartment,2,Solar,0,0,0,0,0
102058,Townhouse,4,Solar,3,0,0,1,1
102059,House,5,A1,6,0,0,0,1
102060,House,5,MiddaySaver,0,0,0,0,0
102061,Townhouse,5,Solar,10,0,0,0,1
102062,Townhouse,1,MiddaySaver,0,0,0,0,0
102063,House,2,A1,0,5,0,0,0
102064,Townhouse,1,MiddaySaver,3,10,0,0,1
102065,Townhouse,4,Solar,0,0,0,0,0
102066,Townhouse,1,A1,0,0,0,1,0
102067,Apartment,4,MiddaySaver,0,5,1,0,0
102068,Apartment,4,MiddaySaver,3,0,0,1,1
102069,Apartment,3,EVPlan,3,0,0,0,1
102070,Townhouse,5,Solar,0,0,0,0,0
102071,House,4,EVPlan,0,0,0,0,0
102072,Townhouse,3,MiddaySaver,0,5,0,0,0
102073,Townhouse,5,Solar,0,5,0,0,0
102074,Apartment,4,A1,0,0,0,0,0
102075,House,4,A1,3,0,0,0,1
102076,Apartment,1,A1,0,0,0,0,0
102077,House,1,MiddaySaver,0,0,0,0,0
102078,Townhouse,5,MiddaySaver,0,0,0,0,0
102079,Townhouse,4,A1,0,0,0,0,0
102080,Townhouse,2,EVPlan,6,0,0,0,1
102081,House,1,EVPlan,0,5,0,0,0
102082,Apartment,5,Solar,0,0,1,0,0
102083,Apartment,4,Solar,0,0,0,0,0
102084,Apartment,4,A1,0,0,0,0,0
102085,House,2,MiddaySaver,0,0,0,0,0
102086,House,5,MiddaySaver,0,0,0,0,0
102087,Townhouse,4,Solar,0,0,0,0,0
102088,Apartment,1,A1,0,0,0,0,0
102089,House,2,Solar,0,5,0,0,0
102090,Apartment,5,EVPlan,0,10,0,1,0
102091,Apartment,2,A1,10,0,0,0,1
102092,House,1,A1,0,0,0,0,0
102093,House,5,A1,0,0,1,1,0
102094,Townhouse,2,EVPlan,0,0,0,0,0
102095,Townhouse,3,A1,0,0,0,0,0
102096,Townhouse,1,Solar,3,5,0,1,1
102097,Apartment,1,EVPlan,0,0,0,1,0
102098,Apartment,1,MiddaySaver,3,0,0,0,1
102099,Townhouse,3,Solar,0,0,1,0,0
102100,Apartment,3,Solar,0,10,0,0,0
102101,Apartment,4,Solar,3,0,0,0,1
102102,Apartment,2,EVPlan,0,0,0,0,0
102103,Apartment,4,Solar,0,0,0,0,0
102104,House,2,EVPlan,0,0,0,1,0
102105,House,3,A1,3,0,1,0,1
102106,Townhouse,3,MiddaySaver,0,0,0,0,0
102107,Townhouse,4,A1,6,5,0,0,1
102108,Apartment,5,Solar,0,0,0,0,0
102109,Apartment,4,EVPlan,6,10,0,0,1
102110,House,2,EVPlan,0,0,0,0,0
102111,Apartment,4,A1,3,5,0,0,1
102112,Apartment,1,Solar,0,0,0,0,0
102113,Townhouse,2,MiddaySaver,6,0,0,0,1
102114,Apartment,2,EVPlan,0,0,0,0,0
102115,House,5,EVPlan,0,0,0,0,0
102116,Apartment,3,Solar,0,0,0,0,0
102117,Apartment,2,EVPlan,0,0,0,0,0
102118,Apartment,3,Solar,0,0,0,0,0
102119,Apartment,4,Solar,6,0,0,0,1
102120,Apartment,1,MiddaySaver,10,0,0,1,1
102121,House,5,Solar,0,0,0,0,0
102122,Townhouse,3,A1,6,0,0,0,1
102123,Apartment,2,MiddaySaver,0,0,1,0,0
102124,Townhouse,3,Solar,0,0,0,0,0
102125,Townhouse,2,Solar,3,5,0,0,1
102126,House,3,MiddaySaver,3,5,1,0,1
102127,Townhouse,2,EVPlan,10,0,0,1,1
102128,Apartment,4,MiddaySaver,0,0,0,0,0
102129,Apartment,2,EVPlan,3,0,0,0,1
102130,Apartment,2,MiddaySaver,0,0,0,0,0
102131,Apartment,1,MiddaySaver,0,0,0,0,0
102132,House,2,A1,0,0,0,0,0
102133,Townhouse,1,MiddaySaver,10,0,0,0,1
102134,House,5,A1,3,0,0,1,1
102135,Townhouse,1,Solar,3,0,0,1,1
102136,House,4,EVPlan,0,5,0,0,0
102137,House,1,EVPlan,0,0,0,0,0
102138,House,5,A1,0,0,1,0,0
102139,Apartment,4,EVPlan,0,5,0,0,0
102140,Apartment,3,EVPlan,0,0,0,1,0
102141,House,3,MiddaySaver,3,0,1,0,1
102142,Townhouse,1,A1,0,0,1,0,0
102143,Townhouse,1,EVPlan,0,0,0,0,0
102144,Apartment,5,Solar,0,0,0,0,0
102145,House,5,A1,0,0,0,0,0
102146,Apartment,2,MiddaySaver,0,0,0,1,0
102147,Apartment,5,Solar,6,5,0,0,1
102148,Apartment,2,EVPlan,0,0,1,0,0
102149,House,4,EVPlan,3,10,0,0,1
102150,House,1,A1,0,0,0,0,0
102151,Apartment,4,EVPlan,0,5,0,0,0
102152,House,5,A1,0,0,0,0,0
102153,Townhouse,4,EVPlan,6,0,1,0,1
102154,Townhouse,4,Solar,3,0,0,0,1
102155,Apartment,4,MiddaySaver,0,0,0,0,0
102156,Townhouse,5,Solar,0,0,0,0,0
102157,Apartment,4,MiddaySaver,0,0,0,0,0
102158,Apartment,2,A1,0,5,0,1,0
102159,Apartment,5,EVPlan,6,5,0,0,1
102160,House,4,Solar,0,0,1,0,0
102161,House,5,EVPlan,0,0,0,1,0
102162,House,3,A1,0,0,0,0,0
102163,House,2,MiddaySaver,0,0,0,0,0
102164,Apartment,4,Solar,0,5,0,0,0
102165,House,3,MiddaySaver,0,0,0,0,0
102166,Townhouse,3,MiddaySaver,3,5,0,0,1
102167,Townhouse,5,A1,3,0,0,0,1
102168,House,3,MiddaySaver,0,0,0,1,0
102169,Townhouse,2,A1,3,0,0,0,1
102170,Townhouse,2,MiddaySaver,0,0,0,0,0
102171,House,1,MiddaySaver,0,0,0,0,0
102172,Apartment,2,Solar,0,5,0,0,0
102173,Apartment,3,A1,0,0,0,0,0
102174,Apartment,2,EVPlan,0,0,0,0,0
102175,House,5,EVPlan,0,0,0,0,0
102176,Apartment,1,EVPlan,0,0,0,0,0
102177,Apartment,3,Solar,10,0,1,0,1
102178,Townhouse,1,Solar,0,0,0,1,0
102179,Apartment,3,MiddaySaver,0,0,0,0,0
102180,House,5,MiddaySaver,0,5,0,1,0
102181,Apartment,1,EVPlan,0,0,0,0,0
102182,Townhouse,4,MiddaySaver,0,5,0,0,0
102183,Townhouse,3,MiddaySaver,3,0,1,0,1
102184,Townhouse,4,Solar,0,5,1,1,0
102185,Townhouse,1,EVPlan,0,0,0,0,0
102186,Apartment,4,A1,0,0,0,0,0
102187,Townhouse,4,EVPlan,0,10,0,0,0
102188,Townhouse,1,Solar,0,0,0,0,0
102189,Townhouse,5,EVPlan,0,0,0,0,0
102190,Apartment,4,A1,0,0,0,0,0
102191,House,4,MiddaySaver,0,5,1,1,0
102192,Townhouse,5,EVPlan,0,0,0,0,0
102193,Townhouse,4,Solar,10,0,0,0,1
102194,Townhouse,4,Solar,0,0,0,0,0
102195,Apartment,4,EVPlan,3,10,0,0,1
102196,Apartment,2,MiddaySaver,3,0,0,0,1
102197,Townhouse,5,MiddaySaver,0,0,1,0,0
102198,House,4,Solar,0,0,0,0,0
102199,Townhouse,5,Solar,0,0,0,1,0
102200,House,3,A1,3,0,0,0,1
102201,House,3,MiddaySaver,0,0,0,0,0
102202,Apartment,4,EVPlan,3,0,1,0,1
102203,Apartment,5,Solar,6,0,0,0,1
102204,Apartment,5,Solar,3,0,1,1,1
102205,House,5,Solar,0,0,0,0,0
102206,House,2,Solar,0,5,0,1,0
102207,House,3,MiddaySaver,3,0,0,0,1
102208,Apartment,5,Solar,0,0,0,0,0
102209,Apartment,5,MiddaySaver,0,5,0,0,0
102210,Apartment,2,A1,3,0,0,0,1
102211,Townhouse,2,A1,0,0,0,0,0
102212,House,5,EVPlan,6,0,0,1,1
102213,House,1,Solar,3,0,1,0,1
102214,Townhouse,5,EVPlan,0,5,1,0,0
102215,House,5,MiddaySaver,6,5,0,0,1
102216,House,2,EVPlan,0,0,1,0,0
102217,Townhouse,2,EVPlan,0,0,0,0,0
102218,House,5,Solar,0,0,0,0,0
102219,Apartment,5,MiddaySaver,0,0,0,0,0
102220,Townhouse,5,MiddaySaver,0,0,1,0,0
102221,House,2,Solar,0,0,0,0,0
102222,Apartment,5,MiddaySaver,0,0,0,0,0
102223,House,5,A1,0,0,0,1,0
102224,Townhouse,4,Solar,3,5,0,0,1
102225,Apartment,1,Solar,3,0,0,0,1
102226,House,3,Solar,0,0,0,0,0
102227,Townhouse,1,A1,0,0,0,1,0
102228,House,4,MiddaySaver,0,0,1,1,0
102229,House,3,A1,0,0,0,1,0
102230,Apartment,5,A1,3,0,0,0,1
102231,House,4,A1,3,0,0,0,1
102232,Townhouse,5,EVPlan,0,0,0,1,0
102233,Townhouse,2,MiddaySaver,0,5,0,0,0
102234,Apartment,4,MiddaySaver,0,0,0,0,0
102235,Apartment,2,Solar,0,0,1,1,0
102236,House,4,Solar,0,0,0,0,0
102237,Townhouse,4,EVPlan,10,5,1,0,1
102238,Apartment,2,A1,3,0,0,0,1
102239,House,3,Solar,0,0,0,0,0
102240,House,1,MiddaySaver,0,0,0,0,0
102241,Townhouse,5,Solar,6,0,0,0,1
102242,Townhouse,4,A1,0,0,0,0,0
102243,House,5,EVPlan,0,0,0,0,0
102244,Townhouse,2,A1,0,0,0,0,0
102245,House,5,Solar,3,0,0,0,1
102246,House,2,EVPlan,0,0,0,0,0
102247,Townhouse,5,EVPlan,3,5,1,0,1
102248,Apartment,1,A1,6,0,0,0,1
102249,House,1,Solar,6,0,0,0,1
102250,Townhouse,1,A1,6,0,0,1,1
102251,House,1,Solar,0,5,0,0,0
102252,House,1,Solar,0,0,0,0,0
102253,House,1,MiddaySaver,3,0,0,0,1
102254,Townhouse,2,EVPlan,3,0,0,0,1
102255,Townhouse,4,Solar,0,0,0,1,0
102256,Townhouse,5,A1,0,0,0,1,0
102257,Apartment,1,A1,3,0,0,0,1
