customer_id,tariff_plan,days,total_kwh,total_bill
103827,Solar,366,15068.74,1494.0118164062499
103828,A1,366,12070.878,3161.685671875
103829,MiddaySaver,366,11182.809,2728.624282226562
103830,Solar,366,10957.511,1206.22578125
103831,Solar,366,12301.914,1300.3340087890624
103832,EVPlan,366,10903.681,2361.7551513671874
103833,A1,366,16452.68,4178.26377734375
103834,MiddaySaver,366,15489.162,3624.345908203125
103835,Solar,366,10485.965,1173.217578125
103836,A1,366,9016.196,2452.9995390625
103837,MiddaySaver,366,15677.351,3663.4891113281246
103838,Solar,366,10301.715,1160.320068359375
103839,MiddaySaver,366,19409.27,4439.728251953125
103840,MiddaySaver,366,19284.71,4413.819956054687
103841,A1,366,12659.389,3298.2201640625003
103842,A1,366,18662.46,4690.932937500001
103843,EVPlan,366,11738.619,2510.3742871093746
103844,EVPlan,366,24002.812,4693.400771484376
103845,EVPlan,366,14290.098,2964.5373828125
103846,Solar,366,13056.38,1353.146630859375
103847,EVPlan,366,8244.648,1888.4474218749997
103848,MiddaySaver,366,11350.1875,2763.4391015624997
103849,A1,366,8294.451,2285.554724609375
103850,MiddaySaver,366,16437.855,3821.6740185546873
103851,A1,366,10381.535,2769.7582695312503
103852,A1,366,17528.09,4427.75893359375
103853,MiddaySaver,366,12750.676,3054.7406640625
103854,MiddaySaver,366,14701.774,3460.5692675781247
103855,Solar,366,22193.879,1992.77158203125
103856,A1,366,9787.447,2631.92987109375
103857,EVPlan,366,9885.48,2180.5155566406247
103858,Solar,366,13701.881,1398.3316894531251
103859,EVPlan,366,13252.123,2779.777895507813
103860,Solar,366,15637.705,1533.83935546875
103861,A1,366,26277.176,6457.546765625
103862,MiddaySaver,366,9669.23,2413.7999780273435
103863,MiddaySaver,366,11132.805,2718.2234765625
103864,A1,366,13731.035,3546.8421562500002
103865,MiddaySaver,366,17449.938,4032.1870947265625
103866,A1,366,15094.881,3863.2544804687504
103867,A1,366,17742.277,4477.450554687501
103868,A1,366,15365.934,3926.1386992187504
103869,Solar,366,14311.32,1440.99248046875
103870,MiddaySaver,366,22896.668,5165.106923828125
103871,Solar,366,11893.438,1271.74072265625
103872,EVPlan,366,13943.507,2902.844296875
103873,A1,366,15634.515,3988.4495195312506
103874,MiddaySaver,366,17715.805,4087.4874560546873
103875,EVPlan,366,9085.516,2038.1218212890626
103876,A1,366,15708.93,4005.7137773437507
103877,EVPlan,366,19744.406,3935.4044726562497
103878,Solar,366,12893.024,1341.7117431640627
103879,Solar,366,15492.932,1523.7052734375002
103880,MiddaySaver,366,19401.348,4438.0803125
103881,EVPlan,366,21855.848,4311.240869140625
103882,EVPlan,366,13887.372,2892.852294921875
103883,Solar,366,9556.959,1108.1871582031251
103884,Solar,366,21643.719,1954.260302734375
103885,MiddaySaver,366,17875.781,4120.7625
103886,A1,366,10860.684,2880.92069140625
103887,MiddaySaver,366,12943.913,3094.9340234375
103888,Solar,366,14542.855,1457.19990234375
103889,MiddaySaver,366,23040.809,5195.088173828125
103890,A1,366,11063.486,2927.97092578125
103891,Solar,366,19066.043,1773.8230468749998
103892,A1,366,14373.834,3695.97158984375
103893,MiddaySaver,366,7496.4697,1961.865703125
103894,A1,366,11400.367,3006.12729296875
103895,Solar,366,8448.937,1030.6255859375
103896,Solar,366,11823.007,1266.8104736328125
103897,A1,366,13557.425,3506.56467578125
103898,MiddaySaver,366,15215.158,3567.353095703125
103899,MiddaySaver,366,18408.39,4231.545439453124
103900,MiddaySaver,366,18022.887,4151.360532226562
103901,MiddaySaver,366,15371.291,3599.828720703125
103902,EVPlan,366,30992.863,5937.6298242187495
103903,EVPlan,366,21194.893,4193.591025390625
103904,A1,366,9946.123,2668.7425468750002
103905,EVPlan,366,12574.105,2659.090766601563
103906,EVPlan,366,11711.814,2505.60306640625
103907,EVPlan,366,11106.774,2397.9059326171873
103908,A1,366,10944.766,2900.42772265625
103909,EVPlan,366,14471.43,2996.8145507812496
103910,MiddaySaver,366,11632.494,2822.1587744140625
103911,MiddaySaver,366,16893.105,3916.3659374999997
103912,A1,366,21245.227,5290.1347734375
103913,A1,366,10729.953,2850.5912382812503
103914,A1,366,13155.793,3413.38608203125
103915,Solar,366,11114.941,1217.2459228515627
103916,EVPlan,366,12082.553,2571.594379882812
103917,A1,366,17516.31,4425.0262578125
103918,A1,366,15916.168,4053.79307421875
103919,A1,366,11477.928,3024.12135546875
103920,MiddaySaver,366,7977.1416,2061.8455004882812
103921,A1,366,19035.7,4777.524324218751
103922,MiddaySaver,366,13215.561,3151.4365869140624
103923,MiddaySaver,366,19810.777,4523.2417822265625
103924,Solar,366,10947.271,1205.509033203125
103925,A1,366,22010.34,5467.640828125001
103926,Solar,366,11634.568,1253.61982421875
103927,A1,366,10024.502,2686.926453125
103928,EVPlan,366,13240.303,2777.6739599609373
103929,A1,366,21942.527,5451.9083281250005
103930,A1,366,9394.982,2540.877966796875
103931,A1,366,18792.031,4720.99325
103932,A1,366,14243.941,3665.8365117187504
103933,A1,366,9648.666,2599.732576171875
103934,A1,366,10588.207,2817.7060234375003
103935,Solar,366,12068.834,1284.018408203125
103936,EVPlan,366,13955.273,2904.938671875
103937,Solar,366,8367.268,1024.908740234375
103938,EVPlan,366,9978.014,2196.986513671875
103939,Solar,366,23073.426,2054.339794921875
103940,Solar,366,11856.626,1269.1638427734374
103941,A1,366,13009.427,3379.4291289062503
103942,Solar,366,8866.643,1059.864990234375
103943,EVPlan,366,13944.567,2903.033154296875
103944,MiddaySaver,366,22899.92,5165.783330078125
103945,EVPlan,366,14905.927,3074.155029296875
103946,Solar,366,11637.657,1253.83603515625
103947,MiddaySaver,366,9663.119,2412.5288354492186
103948,A1,366,21160.244,5270.4188359375
103949,MiddaySaver,366,12546.34,3012.2387890624996
103950,A1,366,17113.309,4331.52971484375
103951,EVPlan,366,17168.215,3476.84240234375
103952,MiddaySaver,366,8336.9,2136.6753759765625
103953,MiddaySaver,366,19418.504,4441.648920898437
103954,MiddaySaver,366,10143.773,2512.5049291992186
103955,A1,366,9536.45,2573.6984453125
103956,A1,366,14328.041,3685.34760546875
103957,EVPlan,366,8675.668,1965.1689453124998
103958,EVPlan,366,16895.496,3428.2983984374996
103959,Solar,366,14288.234,1439.37646484375
103960,A1,366,7172.5625,2025.276560546875
103961,EVPlan,366,23177.086,4546.421484375
103962,MiddaySaver,366,14755.477,3471.739233398437
103963,MiddaySaver,366,10484.206,2583.3149609374996
103964,MiddaySaver,366,7475.9663,1957.6010327148438
103965,EVPlan,366,21287.207,4210.022998046875
103966,MiddaySaver,366,10146.668,2513.106984863281
103967,MiddaySaver,366,16851.361,3907.6832373046873
103968,A1,366,19011.945,4772.0135234375
103969,A1,366,29335.691,7167.122585937501
103970,EVPlan,366,9079.545,2037.05904296875
103971,A1,366,11247.365,2970.63084765625
103972,Solar,366,11104.016,1216.4811279296875
103973,EVPlan,366,10828.646,2348.399067382812
103974,Solar,366,16241.137,1576.07958984375
103975,Solar,366,15970.346,1557.1242187500002
103976,EVPlan,366,11291.367,2430.7634326171874
103977,A1,366,13897.137,3585.3778398437503
103978,A1,366,17058.2,4318.744324218751
103979,EVPlan,366,17424.117,3522.392939453125
103980,Solar,366,6970.5703,927.13994140625
103981,EVPlan,366,19156.676,3830.788369140625
103982,EVPlan,366,15731.624,3221.129169921875
103983,MiddaySaver,366,9979.085,2478.249719238281
103984,MiddaySaver,366,9590.635,2397.45203125
103985,Solar,366,14847.436,1478.5205078125
103986,A1,366,11909.403,3124.2235625000003
103987,MiddaySaver,366,8583.574,2187.9834375
103988,MiddaySaver,366,9561.896,2391.4745092773437
103989,Solar,366,8409.072,1027.83505859375
103990,EVPlan,366,26053.893,5058.49306640625
103991,MiddaySaver,366,15033.285,3529.5233935546876
103992,A1,366,8526.916,2339.486560546875
103993,Solar,366,10572.922,1179.3045654296875
103994,MiddaySaver,366,19789.68,4518.853564453125
103995,Solar,366,14044.123,1422.288671875
103996,MiddaySaver,366,9412.158,2360.32890625
103997,MiddaySaver,366,22294.777,5039.913876953125
103998,Solar,366,8715.404,1049.2783203125
103999,A1,366,8915.016,2429.52573046875
104000,A1,366,11102.942,2937.12475390625
104001,EVPlan,366,17246.29,3490.739453125
104002,MiddaySaver,366,15929.106,3715.8541406249997
104003,EVPlan,366,23432.242,4591.8392968749995
104004,Solar,366,13409.416,1377.8591552734374
104005,EVPlan,366,14347.256,2974.71154296875
104006,Solar,366,17375.734,1655.50146484375
104007,A1,366,21450.785,5337.8243828125005
104008,Solar,366,9178.83,1081.718115234375
104009,Solar,366,22372.172,2005.252099609375
104010,EVPlan,366,11080.895,2393.2993066406248
104011,MiddaySaver,366,16274.973,3787.794501953125
104012,EVPlan,366,16083.945,3283.842265625
104013,A1,366,13859.463,3576.637390625
104014,A1,366,14186.028,3652.40069140625
104015,A1,366,14121.984,3637.5425859375
104016,MiddaySaver,366,11268.775,2746.5053759765624
104017,EVPlan,366,18358.64,3688.738125
104018,Solar,366,8950.293,1065.7205078125
104019,Solar,366,9174.568,1081.4197998046875
104020,MiddaySaver,366,14597.921,3438.9676416015623
104021,A1,366,24012.77,5932.204773437501
104022,MiddaySaver,366,24003.543,5395.336923828125
104023,Solar,366,12509.194,1314.8436279296875
104024,A1,366,11430.676,3013.15889453125
104025,MiddaySaver,366,16615.18,3858.5574560546875
104026,Solar,366,9697.51,1118.02568359375
104027,Solar,366,12635.114,1323.6580322265627
104028,MiddaySaver,366,11897.975,2877.3788134765623
104029,Solar,366,7805.9536,985.6167724609376
104030,EVPlan,366,10293.553,2253.15248046875
104031,EVPlan,366,12779.059,2695.572509765625
104032,A1,366,13652.609,3528.6474882812504
104033,EVPlan,366,27410.342,5299.94083984375
104034,EVPlan,366,10365.518,2265.9622021484374
104035,MiddaySaver,366,13583.986,3228.0692578125
104036,A1,366,18239.707,4592.854031250001
104037,MiddaySaver,366,24087.799,5412.862373046875
104038,MiddaySaver,366,12752.077,3055.0321484375
104039,EVPlan,366,9297.303,2075.8199267578125
104040,EVPlan,366,22115.3,4357.4235253906245
104041,Solar,366,13008.396,1349.78779296875
104042,Solar,366,11656.537,1255.1575927734375
104043,A1,366,17645.73,4455.05158984375
104044,EVPlan,366,13156.005,2762.6688623046875
104045,Solar,366,26036.164,2261.73154296875
104046,MiddaySaver,366,11281.719,2749.197587890625
104047,EVPlan,366,16046.32,3277.14517578125
104048,A1,366,19489.996,4882.92119921875
104049,A1,366,14002.988,3609.93528125
104050,MiddaySaver,366,8246.377,2117.8464062499997
104051,Solar,366,14752.895,1471.90263671875
104052,MiddaySaver,366,9983.963,2479.264328613281
104053,Solar,366,18954.426,1766.00986328125
104054,EVPlan,366,26045.535,5057.005244140625
104055,A1,366,14015.35,3612.8032304687504
104056,Solar,366,17936.482,1694.7538085937501
104057,MiddaySaver,366,10350.141,2555.4292431640624
104058,EVPlan,366,16529.754,3363.1962890625
104059,Solar,366,32958.758,2746.3130859375005
104060,EVPlan,366,15109.54,3110.398193359375
104061,EVPlan,366,15802.149,3233.68267578125
104062,MiddaySaver,366,7748.633,2014.3156249999997
104063,MiddaySaver,366,12482.1455,2998.8863671874997
104064,EVPlan,366,12114.413,2577.265522460937
104065,EVPlan,366,10131.205,2224.25455078125
104066,Solar,366,11223.219,1224.8253417968751
104067,MiddaySaver,366,17756.055,4095.859375
104068,Solar,366,16309.87,1580.890966796875
104069,A1,366,10652.174,2832.5464335937504
104070,Solar,366,15630.746,1533.3522460937502
104071,EVPlan,366,14553.807,3011.4776757812497
104072,A1,366,11960.957,3136.1841289062504
104073,Solar,366,15321.309,1511.6916015625002
104074,A1,366,16967.361,4297.669949218751
104075,MiddaySaver,366,14755.031,3471.646689453125
104076,Solar,366,10071.256,1144.187939453125
104077,Solar,366,16414.734,1588.2314453125
104078,MiddaySaver,366,16139.225,3759.558813476562
104079,Solar,366,17937.469,1694.8228515625
104080,A1,366,11419.464,3010.55772265625
104081,MiddaySaver,366,25576.799,5722.574345703125
104082,A1,366,20671.316,5156.987390625001
104083,Solar,366,13236.713,1365.7698974609375
104084,Solar,366,17447.18,1660.5026367187502
104085,Solar,366,15910.449,1552.9314453125
104086,Solar,366,11642.476,1254.1733154296876
104087,A1,366,16728.09,4242.158933593751
104088,Solar,366,10894.637,1201.824609375
104089,MiddaySaver,366,20859.123,4741.297783203125
104090,MiddaySaver,366,12669.178,3037.789077148437
104091,EVPlan,366,15234.645,3132.666806640625
104092,MiddaySaver,366,10253.59,2535.346782226562
104093,EVPlan,366,18858.818,3777.7696679687497
104094,MiddaySaver,366,10140.338,2511.7903759765622
104095,MiddaySaver,366,9944.61,2471.0790478515623
104096,Solar,366,9191.795,1082.6256591796875
104097,MiddaySaver,366,11250.809,2742.7682958984374
104098,Solar,366,12270.014,1298.1009521484375
104099,Solar,366,11984.302,1278.1011474609377
104100,MiddaySaver,366,16946.691,3927.512001953125
104101,A1,366,13668.791,3532.4017265625002
104102,Solar,366,13861.279,1409.48955078125
104103,MiddaySaver,366,6085.9824,1668.48439453125
104104,A1,366,11997.643,3144.6951835937502
104105,MiddaySaver,366,15536.719,3634.2375
104106,MiddaySaver,366,12766.498,3058.0315869140622
104107,A1,366,24294.492,5997.564382812501
104108,MiddaySaver,366,19934.766,4549.03125
104109,Solar,366,19617.264,1812.4084960937498
104110,EVPlan,366,10841.588,2350.702724609375
104111,EVPlan,366,7286.847,1717.9588427734375
104112,MiddaySaver,366,11786.6045,2854.213842773437
104113,EVPlan,366,10743.629,2333.266025390625
104114,EVPlan,366,12080.833,2571.288369140625
104115,EVPlan,366,15691.506,3213.988203125
104116,Solar,366,11419.904,1238.5933349609377
104117,Solar,366,13191.051,1362.573583984375
104118,EVPlan,366,9502.386,2112.3247021484376
104119,A1,366,15235.191,3895.8065117187507
104120,A1,366,15788.416,4024.15463671875
104121,A1,366,12549.219,3272.66084765625
104122,Solar,366,11777.639,1263.6347412109376
104123,Solar,366,16262.201,1577.5541015625001
104124,Solar,366,8337.035,1022.79248046875
104125,Solar,366,13267.334,1367.9134033203127
104126,EVPlan,366,21769.266,4295.829267578125
104127,Solar,366,32867.125,2739.8988281250004
104128,EVPlan,366,9818.367,2168.5693994140624
104129,A1,366,19674.066,4925.62549609375
104130,EVPlan,366,23377.941,4582.17373046875
104131,A1,366,28479.668,6968.52496875
104132,Solar,366,13334.236,1372.59658203125
104133,A1,366,8335.869,2295.163640625
104134,A1,366,19877.09,4972.726843750001
104135,EVPlan,366,22142.045,4362.184169921875
104136,A1,366,12993.639,3375.7662773437505
104137,MiddaySaver,366,13691.412,3250.4138134765626
104138,A1,366,13457.918,3483.4790898437504
104139,Solar,366,11371.376,1235.1963134765626
104140,A1,366,7043.5293,1995.3408574218752
104141,MiddaySaver,366,17189.646,3978.0465771484373
104142,EVPlan,366,6724.107,1617.79107421875
104143,A1,366,12162.729,3182.9950078125003
104144,MiddaySaver,366,7580.057,1979.2519775390624
104145,Solar,366,18299.238,1720.1466796875002
104146,Solar,366,11575.352,1249.4746337890624
104147,EVPlan,366,8484.273,1931.100751953125
104148,Solar,366,15195.928,1502.91494140625
104149,MiddaySaver,366,17903.42,4126.511533203125
104150,A1,366,22615.59,5608.059070312501
104151,MiddaySaver,366,15139.063,3551.5252978515623
104152,EVPlan,366,14606.58,3020.87134765625
104153,A1,366,11142.209,2946.23459765625
104154,MiddaySaver,366,7515.775,1965.8812744140623
104155,EVPlan,366,11745.512,2511.6010791015624
104156,EVPlan,366,20267.451,4028.50630859375
104157,A1,366,7599.4565,2124.3160234375
104158,A1,366,10167.037,2719.9947148437504
104159,Solar,366,26700.352,2308.2246582031253
104160,Solar,366,10734.333,1190.6033447265627
104161,A1,366,9288.564,2516.188953125
104162,Solar,366,17793.916,1684.7741210937502
104163,A1,366,12854.967,3343.5944023437505
104164,Solar,366,9361.082,1094.4757568359375
104165,MiddaySaver,366,11079.174,2707.0681494140626
104166,EVPlan,366,13612.003,2843.8366015625
104167,A1,366,13128.596,3407.07631640625
104168,A1,366,12515.237,3264.77717578125
104169,A1,366,8668.283,2372.283748046875
104170,MiddaySaver,366,6187.496,1689.59923828125
104171,EVPlan,366,27066.059,5238.658603515625
104172,Solar,366,14786.951,1474.28662109375
104173,Solar,366,13334.184,1372.5928466796875
104174,EVPlan,366,18350.58,3687.3033203124996
104175,Solar,366,10474.959,1172.44716796875
104176,A1,366,20464.008,5108.89190234375
104177,EVPlan,366,8257.875,1890.801796875
104178,MiddaySaver,366,12712.101,3046.717016601562
104179,EVPlan,366,14547.228,3010.3065820312504
104180,A1,366,9982.12,2677.09397265625
104181,EVPlan,366,17751.74,3580.709921875
104182,MiddaySaver,366,17732.912,4091.045908203125
104183,MiddaySaver,366,17671.96,4078.3679833984374
104184,EVPlan,366,11348.954,2441.0138232421878
104185,EVPlan,366,18805.223,3768.2297265625
104186,Solar,366,19079.484,1774.76396484375
104187,Solar,366,11470.26,1242.118212890625
104188,A1,366,13928.17,3592.5775273437503
104189,Solar,366,16814.492,1616.214453125
104190,A1,366,16984.115,4301.556824218751
104191,A1,366,13299.085,3446.62983203125
104192,EVPlan,366,19578.041,3905.7913671874994
104193,Solar,366,9335.768,1092.7037597656251
104194,MiddaySaver,366,12390.064,2979.733500976562
104195,MiddaySaver,366,23661.586,5324.210078124999
104196,EVPlan,366,9861.785,2176.2977978515623
104197,MiddaySaver,366,8990.296,2272.581594238281
104198,MiddaySaver,366,13168.442,3141.636103515625
104199,EVPlan,366,21058.96,4169.395234375
104200,MiddaySaver,366,14691.607,3458.4544384765622
104201,EVPlan,366,19334.29,3862.40361328125
104202,A1,366,14425.23,3707.89557421875
104203,Solar,366,12392.402,1306.6681884765626
104204,MiddaySaver,366,15176.286,3559.267705078125
104205,EVPlan,366,10887.004,2358.7867822265625
104206,MiddaySaver,366,15408.56,3607.580390625
104207,Solar,366,11675.749,1256.5024658203124
104208,MiddaySaver,366,15193.754,3562.900893554687
104209,A1,366,10949.912,2901.62170703125
104210,EVPlan,366,9886.236,2180.650146484375
104211,Solar,366,11846.125,1268.4287841796877
104212,A1,366,18888.445,4743.361433593751
104213,MiddaySaver,366,18671.791,4286.332612304687
104214,MiddaySaver,366,8841.404,2241.6121411132813
104215,MiddaySaver,366,20733.732,4715.216533203125
104216,Solar,366,10592.4,1180.66806640625
104217,EVPlan,366,14592.445,3018.3553320312494
104218,Solar,366,12276.674,1298.5671630859376
104219,A1,366,15669.58,3996.5845781250005
104220,EVPlan,366,10833.619,2349.284287109375
104221,Solar,366,12577.0625,1319.5944091796875
104222,MiddaySaver,366,26263.322,5865.371220703125
104223,A1,366,15419.5625,3938.5807109375
104224,MiddaySaver,366,22277.607,5036.34251953125
104225,Solar,366,11679.275,1256.74931640625
104226,A1,366,17088.477,4325.7685625
104227,EVPlan,366,22163.191,4365.9480566406255
104228,EVPlan,366,12020.248,2560.5041455078126
104229,Solar,366,11789.879,1264.491552734375
104230,Solar,366,18262.762,1717.593359375
104231,EVPlan,366,13147.072,2761.0789501953122
104232,EVPlan,366,17357.578,3510.54890625
104233,Solar,366,7662.1797,975.5525878906251
104234,EVPlan,366,19626.705,3914.4535839843747
104235,A1,366,12507.736,3263.03694140625
104236,Solar,366,13082.102,1354.9471435546875
104237,A1,366,11798.83,3098.5706914062503
104238,MiddaySaver,366,14407.42,3399.3434521484373
104239,A1,366,21374.297,5320.0790703125
104240,Solar,366,14162.561,1430.5792968750002
104241,MiddaySaver,366,16543.355,3843.6180322265623
104242,EVPlan,366,9801.988,2165.653994140625
104243,A1,366,25617.309,6304.4578203125
104244,A1,366,15037.046,3849.8366484375
104245,Solar,366,13357.457,1374.222021484375
104246,EVPlan,366,12883.133,2714.097734375
104247,Solar,366,10590.015,1180.5010498046877
104248,EVPlan,366,23848.242,4665.887255859375
104249,Solar,366,20545.312,1877.371923828125
104250,EVPlan,366,10823.908,2347.5557470703125
104251,MiddaySaver,366,14434.641,3405.005439453125
104252,Solar,366,11056.939,1213.185791015625
104253,MiddaySaver,366,22688.434,5121.794404296875
104254,Solar,366,15744.404,1541.3083007812502
104255,Solar,366,10867.455,1199.9218505859376
104256,Solar,366,13076.854,1354.57978515625
104257,A1,366,15337.765,3919.6035039062504
104258,Solar,366,16817.645,1616.43515625
104259,EVPlan,366,13936.592,2901.6133398437496
104260,A1,366,7792.4453,2169.089373046875
104261,EVPlan,366,7803.961,1810.005126953125
104262,EVPlan,366,13577.27,2837.6539697265625
104263,EVPlan,366,10866.992,2355.2246826171877
104264,EVPlan,366,14552.195,3011.1908593749995
104265,EVPlan,366,11871.304,2533.992133789063
104266,MiddaySaver,366,15219.344,3568.223608398437
104267,A1,366,10172.715,2721.3118437499998
104268,EVPlan,366,10635.518,2314.0222021484374
104269,MiddaySaver,366,8638.253,2199.356704101562
104270,MiddaySaver,366,10223.643,2529.11765625
104271,EVPlan,366,17569.758,3548.31705078125
104272,Solar,366,19597.768,1811.0437500000003
104273,EVPlan,366,17702.22,3571.8953515625
104274,MiddaySaver,366,17153.95,3970.621518554687
104275,EVPlan,366,14603.334,3020.2935156249996
104276,MiddaySaver,366,14059.918,3327.0630322265624
104277,EVPlan,366,13597.8125,2841.3106982421878
104278,MiddaySaver,366,25870.219,5783.605703125
104279,EVPlan,366,10394.096,2271.0490283203126
104280,Solar,366,16346.655,1583.465869140625
104281,Solar,366,12968.567,1346.999755859375
104282,MiddaySaver,366,21100.297,4791.461953125
104283,Solar,366,19887.656,1831.3359375
104284,Solar,366,13917.025,1413.391796875
104285,A1,366,12187.202,3188.67299609375
104286,EVPlan,366,13302.623,2788.7669824218747
104287,EVPlan,366,20575.305,4083.30439453125
104288,Solar,366,17225.303,1644.97119140625
104289,Solar,366,9847.094,1128.49658203125
104290,MiddaySaver,366,30240.812,6692.689189453125
104291,EVPlan,366,7353.4863,1729.8205664062498
104292,A1,366,9036.629,2457.7399589843753
104293,A1,366,25771.266,6340.1758671875
104294,Solar,366,24479.885,2152.7919921875
104295,MiddaySaver,366,10355.082,2556.4570556640624
104296,MiddaySaver,366,20545.8,4676.126738281249
104297,EVPlan,366,20286.324,4031.8657910156253
104298,Solar,366,13045.866,1352.4106689453124
104299,Solar,366,10307.267,1160.70869140625
104300,MiddaySaver,366,12760.106,3056.7021337890624
104301,A1,366,21450.395,5337.733757812501
104302,A1,366,21301.86,5303.2736015625005
104303,EVPlan,366,10073.375,2213.9608300781247
104304,Solar,366,10457.727,1171.2408935546875
104305,Solar,366,12728.953,1330.2267578125
104306,A1,366,10118.78,2708.79912890625
104307,Solar,366,21194.672,1922.8270996093752
104308,Solar,366,13954.426,1416.00986328125
104309,MiddaySaver,366,14765.216,3473.7649853515622
104310,EVPlan,366,14169.413,2943.0555957031247
104311,EVPlan,366,11807.297,2522.598930664062
104312,EVPlan,366,16733.453,3399.4547363281245
104313,MiddaySaver,366,15155.662,3554.9778271484374
104314,EVPlan,366,20078.824,3994.930791015625
104315,EVPlan,366,14508.447,3003.40361328125
104316,A1,366,17098.352,4328.059773437501
104317,A1,366,13290.627,3444.6675664062504
104318,EVPlan,366,14863.436,3066.59162109375
104319,MiddaySaver,366,16477.104,3829.8376123046874
104320,MiddaySaver,366,25035.604,5610.005517578125
104321,MiddaySaver,366,16337.166,3800.7306396484373
104322,Solar,366,9557.297,1108.210791015625
104323,Solar,366,14925.089,1483.95625
104324,MiddaySaver,366,20036.395,4570.170170898437
104325,A1,366,10400.557,2774.17123828125
104326,Solar,366,11320.232,1231.61630859375
104327,MiddaySaver,366,21124.258,4796.44580078125
104328,Solar,366,14501.25,1454.2875
104329,Solar,366,13420.332,1378.6232666015626
104330,Solar,366,14711.292,1468.990478515625
104331,Solar,366,22411.832,2008.0283203125
104332,MiddaySaver,366,15518.092,3630.3631884765623
104333,Solar,366,11964.711,1276.7297607421876
104334,EVPlan,366,10557.871,2300.2011279296876
104335,MiddaySaver,366,11184.15,2728.903369140625
104336,MiddaySaver,366,11581.129,2811.474907226562
104337,MiddaySaver,366,7942.0234,2054.5409155273437
104338,Solar,366,13860.954,1409.466845703125
104339,MiddaySaver,366,17378.62,4017.3528759765622
104340,A1,366,12440.259,3247.38213671875
104341,EVPlan,366,17277.984,3496.381298828125
104342,A1,366,13714.1455,3542.9237578125003
104343,EVPlan,366,10768.858,2337.756875
104344,EVPlan,366,10349.873,2263.1774755859374
104345,Solar,366,15084.867,1495.14072265625
104346,EVPlan,366,9167.463,2052.7084277343747
104347,EVPlan,366,18422.234,3700.0578124999997
104348,A1,366,18501.82,4653.664402343751
104349,EVPlan,366,14784.43,3052.528564453125
104350,MiddaySaver,366,15442.977,3614.739233398437
104351,MiddaySaver,366,12548.167,3012.6188427734373
104352,EVPlan,366,11589.875,2483.8978369140623
104353,MiddaySaver,366,19471.004,4452.568920898437
104354,Solar,366,9658.414,1115.289013671875
104355,MiddaySaver,366,9762.169,2433.1312353515623
104356,Solar,366,15033.707,1491.559521484375
104357,EVPlan,366,18506.24,3715.0107617187496
104358,Solar,366,20555.234,1878.066455078125
104359,Solar,366,12820.602,1336.6421386718748
104360,EVPlan,366,11786.945,2518.9763525390626
104361,EVPlan,366,20964.61,4152.600615234374
104362,Solar,366,10816.517,1196.356201171875
104363,A1,366,21947.559,5453.075789062501
104364,EVPlan,366,18062.654,3636.05255859375
104365,EVPlan,366,11900.394,2539.1701464843754
104366,A1,366,13220.441,3428.38451953125
104367,MiddaySaver,366,11911.326,2880.1559521484373
104368,A1,366,13522.844,3498.5418632812502
104369,MiddaySaver,366,9540.829,2387.092507324219
104370,A1,366,10106.273,2705.897498046875
104371,Solar,366,14586.707,1460.26953125
104372,EVPlan,366,11285.219,2429.6689306640624
104373,A1,366,15631.762,3987.81080859375
104374,EVPlan,366,11216.377,2417.4151708984373
104375,MiddaySaver,366,20781.598,4725.172529296875
104376,Solar,366,18119.555,1707.56884765625
104377,EVPlan,366,15828.243,3238.3273632812497
104378,A1,366,12604.383,3285.45893359375
104379,A1,366,13044.156,3387.48635546875
104380,Solar,366,17825.89,1687.0124023437502
104381,MiddaySaver,366,20868.27,4743.200048828125
104382,Solar,366,18375.438,1725.4806640625002
104383,Solar,366,15344.487,1513.314111328125
104384,EVPlan,366,12520.248,2649.5041455078126
104385,MiddaySaver,366,17906.168,4127.083032226563
104386,Solar,366,9874.877,1130.44140625
104387,EVPlan,366,13911.335,2897.117783203125
104388,EVPlan,366,17345.285,3508.36091796875
104389,MiddaySaver,366,11481.586,2790.7698681640622
104390,MiddaySaver,366,13362.191,3181.935805664062
104391,EVPlan,366,11852.113,2530.5761572265624
104392,MiddaySaver,366,18783.055,4309.475483398437
104393,EVPlan,366,9962.652,2194.252197265625
104394,MiddaySaver,366,9431.638,2364.3806811523436
104395,MiddaySaver,366,20028.21,4568.467983398437
104396,MiddaySaver,366,9277.327,2332.284094238281
104397,A1,366,12315.807,3218.5092460937503
104398,MiddaySaver,366,13232.697,3155.0011328125
104399,A1,366,10228.2295,2734.1912871093755
104400,EVPlan,366,15898.395,3250.8143066406246
104401,Solar,366,20135.22,1848.665478515625
104402,Solar,366,11270.482,1228.1337646484376
104403,Solar,366,12344.11,1303.2877197265625
104404,EVPlan,366,9906.375,2184.2347900390623
104405,MiddaySaver,366,14887.777,3499.2577685546876
104406,A1,366,15457.357,3947.3490117187503
104407,EVPlan,366,18805.37,3768.2558007812495
104408,Solar,366,18637.477,1743.8233886718751
104409,Solar,366,7983.7905,998.0653564453125
104410,Solar,366,21438.736,1939.91162109375
104411,Solar,366,7250.925,946.7647460937501
104412,A1,366,18906.527,4747.556433593751
104413,Solar,366,16281.12,1578.878466796875
104414,A1,366,14448.534,3713.30201953125
104415,Solar,366,15551.092,1527.77646484375
104416,EVPlan,366,16116.578,3289.650986328125
104417,A1,366,13077.16,3395.14326953125
104418,A1,366,23074.988,5714.639265625001
