customer_id,invoice_month,monthly_kwh,bill_amount,tariff,concession,postcode
50588,2024-06,599.8254650922951,224.59,M1,0,6332
41703,2024-01,450.04510404340687,90.48,A1,0,6231
53354,2024-12,234.2182292105893,73.35,R3,0,6783
76611,2024-01,522.622253208873,157.44,A1,1,6232
48994,2024-10,226.03697523877943,84.56,R1,0,6024
6608,2024-10,664.5698390331625,166.17,A1,0,6119
89703,2024-03,251.9264982020544,78.35,M1,0,6233
10306,2024-04,1216.1693916265513,320.57,L1,0,6364
4922,2024-08,717.5939432120724,222.79,A1,0,6369
96671,2024-06,404.1456363531399,169.74,L1,0,6908
89771,2024-07,502.98015218741796,132.36,A1,0,6916
10763,2024-05,351.6482501461931,92.04,R3,0,6463
46566,2024-05,817.0876248566989,194.1,A1,0,6187
73162,2024-07,447.0684800351175,141.18,A1,0,6493
64016,2024-01,594.2195853336492,157.14,M1,0,6028
59046,2024-03,365.6524034571197,95.26,M1,0,6009
81048,2024-05,759.974159602022,193.62,A1,1,6389
19911,2024-07,285.02454850420463,92.36,R1,0,6038
25106,2024-10,445.60328070126246,141.29,A1,0,6508
31983,2024-10,628.9583614971789,211.08,M1,0,6112
95362,2024-01,515.6725380295653,157.1,A1,0,6341
47601,2024-12,678.6623998723271,192.67,M1,0,6341
70093,2024-10,604.4443305613472,174.04,A1,1,6902
98286,2024-10,611.3486962043802,211.5,R1,0,6457
76516,2024-10,599.6431975575495,171.56,R3,1,6604
88737,2024-12,520.1048396010506,170.56,A1,0,6411
75361,2024-10,615.7842152745,125.4,R3,0,6585
77047,2024-07,596.3788641926296,206.53,R1,0,6150
80501,2024-04,1008.8871482887076,263.38,L1,0,6244
51769,2024-01,745.3719682246225,241.64,R3,1,6961
32000,2024-03,611.4716907405173,189.32,L1,0,6160
79663,2024-09,385.80388767347404,131.29,M1,0,6241
14847,2024-11,722.3570440256703,265.25,M1,0,6337
57558,2024-04,634.6732157801313,233.72,L1,0,6969
51585,2024-07,446.0846204676625,122.64,R3,0,6926
88634,2024-07,203.24932504287753,46.77,R1,0,6937
59021,2024-12,594.6816190104098,153.38,M1,0,6291
83924,2024-08,656.14760950038,189.95,A1,0,6954
30171,2024-06,591.8917583966214,175.81,R3,0,6982
93361,2024-03,190.86969223612888,58.98,M1,1,6396
87361,2024-04,685.6635547615775,168.72,M1,0,6320
6172,2024-10,241.77656446755566,85.44,K1,1,6821
50255,2024-05,421.91706281335206,102.83,K1,0,6898
98964,2024-10,314.8913376107809,75.67,R3,0,6230
648,2024-08,521.9070552592414,103.2,A1,0,6973
76775,2024-09,207.90314930621338,56.16,M1,0,6558
30502,2024-07,637.5337579186082,167.14,A1,0,6274
34288,2024-05,678.8864533750968,218.6,L3,0,6208
98267,2024-01,481.7929460591064,137.9,L1,0,6724
79120,2024-04,341.545608903695,106.53,A1,0,6340
43635,2024-08,503.19481234028234,134.81,A1,0,6187
46923,2024-08,485.77633476961665,113.99,A1,1,6791
57410,2024-08,470.9785967677671,112.54,R1,0,6881
25997,2024-09,380.41399489192844,99.68,R1,1,6310
63989,2024-09,59.04811074780317,23.62,L1,0,6487
60801,2024-01,311.2905753276092,110.19,R1,0,6493
90706,2024-03,613.8142475327442,132.68,M1,0,6781
89569,2024-02,382.74607400781963,143.06,L1,0,6132
36458,2024-02,700.2135232824985,115.69,K1,0,6569
45743,2024-04,593.0428883616594,143.57,R1,0,6058
91739,2024-07,670.8290207020964,186.94,R1,1,6512
66571,2024-02,875.2953346431104,244.9,M1,0,6961
95004,2024-01,371.0199723696324,105.82,L3,0,6505
19034,2024-11,229.9211954946042,69.86,A1,0,6957
38674,2024-04,456.3667701615039,114.12,A1,0,6050
96937,2024-03,213.71610539190536,42.09,R1,0,6671
83919,2024-11,464.72406284060986,118.37,A1,0,6009
53996,2024-09,321.66973480309434,87.03,R1,0,6592
48969,2024-07,659.5471970002295,201.32,R1,0,6037
90424,2024-03,847.7940146434005,219.38,M1,1,6208
85592,2024-08,511.84081079934725,159.59,A1,0,6729
72684,2024-12,371.0999510843685,143.36,K1,0,6409
82389,2024-03,496.2371095871319,170.54,R1,0,6705
81846,2024-09,594.4343501220936,165.42,R1,0,6523
54286,2024-02,561.8617190565983,110.53,R1,0,6999
99153,2024-05,450.80984343283825,146.58,R1,0,6913
82034,2024-11,913.8624451884101,218.9,L1,0,6588
65338,2024-02,562.7492615422765,164.38,R3,0,6601
17153,2024-07,422.12387595321195,112.5,M1,0,6269
49796,2024-06,616.5045675615839,201.73,R3,1,6349
8639,2024-11,366.0526614832505,67.46,R1,0,6708
32441,2024-10,690.0591748203477,219.64,L1,0,6610
83375,2024-09,301.66768127772417,78.42,M1,0,6274
28071,2024-03,411.5812795887193,117.89,L1,0,6324
85869,2024-03,338.64412916094176,92.34,R3,0,6722
52970,2024-06,557.63097134632,121.98,L1,0,6399
2945,2024-11,540.8320274111402,185.17,M1,0,6890
6343,2024-01,405.89853535733374,100.61,R1,0,6924
54733,2024-04,684.2805653222595,199.1,A1,0,6498
83226,2024-12,731.792234741153,175.44,R3,0,6799
56630,2024-10,458.1782683247257,119.09,R3,1,6345
51651,2024-05,542.2887507702852,159.21,A1,1,6743
2721,2024-03,332.45955726065324,91.41,M1,1,6132
48872,2024-07,560.0529483170736,170.38,L3,0,6833
57462,2024-08,861.8508326797281,258.84,K1,0,6376
33035,2024-06,709.7901637261713,212.48,R1,1,6539
13583,2024-02,761.9301215530955,242.36,M1,0,6755
23662,2024-05,532.9355942091112,154.84,K1,0,6394
54175,2024-04,582.800496620831,127.76,A1,0,6928
6440,2024-07,574.3201683558335,147.58,M1,0,6322
91848,2024-04,557.7550390210197,189.06,L1,0,6398
69713,2024-05,450.3776648850516,156.28,A1,0,6426
24415,2024-08,326.131342933422,75.99,K1,0,6230
26241,2024-09,483.9291781532385,147.04,K1,0,6715
83918,2024-10,334.71079305073357,100.9,R1,0,6630
64650,2024-11,463.36962059735464,149.79,A1,0,6289
16463,2024-10,404.5165111413797,100.97,R1,0,6634
52769,2024-12,516.4003298836285,153.7,L1,0,6524
94209,2024-05,306.9829713039097,90.26,A1,0,6511
26660,2024-04,411.1744633459013,135.78,A1,0,6942
71702,2024-04,591.3412218371919,212.24,R1,0,6101
32856,2024-08,486.6009343527009,123.22,A1,0,6258
63746,2024-10,759.1385324701307,294.03,K1,0,6668
77766,2024-05,312.7730638192411,81.28,M1,0,6150
15296,2024-09,567.1407608020031,172.22,M1,0,6431
21556,2024-10,646.785872577555,226.36,R1,1,6251
28386,2024-03,449.2913569823061,112.68,M1,0,6935
13638,2024-09,212.20860273939306,71.75,M1,1,6032
2075,2024-06,239.74964785017534,89.79,L3,0,6339
31002,2024-04,473.86087551853274,106.15,A1,0,6535
52399,2024-12,565.6465440324587,190.68,M1,0,6114
61963,2024-04,495.3968084625377,171.99,L1,0,6624
46443,2024-12,427.7724536277848,136.42,A1,0,6572
4185,2024-05,428.27646691627467,150.5,L3,0,6130
37940,2024-10,520.9961223367319,138.88,A1,0,6578
27862,2024-10,265.50662870245355,74.17,K1,1,6530
18564,2024-09,401.2370435391763,162.87,M1,1,6300
63390,2024-08,366.5791942637748,115.33,M1,0,6262
9135,2024-08,665.0459903228528,210.98,A1,0,6590
98094,2024-07,409.80026373185314,136.94,A1,0,6053
12719,2024-02,407.116005010861,122.24,A1,0,6289
36759,2024-03,751.9919053874755,268.57,A1,0,6445
36822,2024-12,494.5090495976079,158.75,M1,0,6275
6810,2024-09,430.46523480530993,144.49,R3,0,6720
35772,2024-06,415.07832967596534,124.83,M1,0,6900
97433,2024-10,321.89379971119075,101.15,M1,1,6582
28377,2024-04,701.4058044243017,228.74,K1,1,6445
51831,2024-03,736.444040693756,192.83,M1,0,6713
29274,2024-01,898.0565836549706,229.99,R1,0,6063
20774,2024-07,749.3763967477504,276.06,A1,1,6207
21616,2024-02,705.1544692187786,204.32,A1,0,6209
50848,2024-05,368.3208230767323,131.6,R1,0,6970
48592,2024-04,499.55167138935695,175.6,M1,0,6430
45150,2024-04,899.1995074850538,230.71,A1,0,6076
60280,2024-09,565.4563043958811,116.71,R3,0,6374
13207,2024-07,433.09009047106235,84.68,A1,0,6286
60994,2024-11,612.0641203388566,198.37,L3,0,6864
12019,2024-01,631.4649633938526,182.45,R1,0,6077
22470,2024-07,770.7355329455455,163.24,L1,0,6796
34839,2024-05,701.3510276670366,222.08,A1,0,6359
80894,2024-10,411.1032840770616,136.72,R1,0,6955
27131,2024-05,394.8710120072879,156.96,A1,0,6362
94140,2024-09,431.7439972859932,102.14,L3,0,6257
78494,2024-06,120.16930437784643,38.47,L3,0,6811
66795,2024-02,971.9093837344382,340.46,A1,0,6665
80780,2024-04,922.1161620746162,247.34,K1,0,6716
50316,2024-09,441.6653780255358,104.86,M1,0,6126
70761,2024-06,582.3348037492426,168.42,R1,0,6428
1131,2024-05,678.1660850902712,203.84,A1,1,6068
18347,2024-08,745.2330249394624,230.85,A1,0,6502
26529,2024-05,321.06579332999706,117.18,M1,0,6659
20109,2024-03,676.8759632117808,197.46,K1,1,6336
83072,2024-06,621.0996871815731,188.93,A1,0,6524
90284,2024-08,251.70863960143285,65.28,L1,0,6570
51811,2024-04,802.2306066759495,262.35,R1,0,6627
93273,2024-01,1183.520473011397,222.08,M1,0,6144
67382,2024-02,356.6357690160386,125.13,A1,0,6351
64191,2024-11,396.2313853641766,98.79,R3,0,6116
55161,2024-07,464.215432688468,167.01,R1,0,6310
40254,2024-02,657.0323282783022,248.94,R1,0,6577
84291,2024-02,630.8577692889891,189.04,L3,0,6298
99824,2024-01,1047.1281734635486,391.48,M1,1,6565
9960,2024-09,307.59067866966984,126.91,R3,0,6257
86417,2024-02,365.1828853816934,87.64,R3,1,6129
44295,2024-05,517.0833998105376,169.28,A1,0,6623
2469,2024-11,571.8795823325783,192.77,M1,0,6365
34779,2024-07,734.5562351791868,261.46,R3,0,6714
48107,2024-10,302.42800883266904,50.26,R3,0,6922
34380,2024-03,689.0306573990881,233.26,L3,0,6260
30956,2024-11,654.5593495457707,122.72,R1,0,6679
8826,2024-09,332.0681473315057,78.09,R1,0,6911
82205,2024-02,417.423779334263,111.09,A1,0,6069
91449,2024-08,326.036503304469,95.57,A1,0,6093
19236,2024-03,296.82454789294917,66.79,R1,0,6502
60195,2024-05,490.2237656520897,140.15,A1,0,6036
4155,2024-10,433.5409702035137,100.52,A1,0,6195
45204,2024-12,715.5226093477163,242.42,M1,0,6780
11131,2024-01,461.259324596683,152.9,M1,0,6482
30603,2024-01,909.1928931827009,243.2,L1,0,6849
888,2024-04,959.8637874915948,240.89,A1,0,6219
12405,2024-05,832.8072976773176,293.76,R1,0,6191
29058,2024-02,644.3158715059765,171.96,R1,0,6052
9966,2024-05,686.1588291169616,211.8,R3,0,6595
86838,2024-06,635.1044588675462,182.65,L1,0,6759
57386,2024-03,486.8749102186189,151.32,R1,0,6945
95050,2024-09,743.0945125586417,251.23,A1,0,6847
60325,2024-11,517.611237131437,157.06,R1,0,6396
93304,2024-01,612.9936611156893,202.51,R1,0,6853
68270,2024-07,532.2405307995584,181.8,L1,0,6679
85528,2024-01,881.5749263567309,238.03,R1,0,6237
22896,2024-01,482.48200119412576,143.27,A1,0,6643
35359,2024-04,303.96076613022063,83.39,K1,0,6344
6561,2024-02,575.6514656503479,183.17,R3,0,6677
63210,2024-06,758.7758006498191,271.34,A1,0,6742
204,2024-01,639.5424447837861,195.04,R1,0,6406
78978,2024-09,696.3334680372185,268.93,A1,0,6085
51894,2024-12,444.65221825225535,159.57,R1,0,6567
79762,2024-05,798.0528742290551,257.66,R3,0,6669
61626,2024-11,462.7137243728014,109.42,A1,0,6086
86369,2024-02,790.9346623726298,225.11,R1,0,6737
5907,2024-01,653.6045368474266,218.43,M1,1,6214
26923,2024-08,318.8102355339688,90.85,M1,0,6295
17421,2024-03,428.0803834977616,114.52,L3,0,6103
18722,2024-04,162.31984058157215,50.09,M1,0,6990
71473,2024-02,728.3476055224181,192.12,M1,0,6295
61434,2024-05,463.8288170410004,159.0,L1,0,6223
76750,2024-09,405.47461960003113,120.31,R1,0,6293
51756,2024-10,541.1521413991186,142.56,A1,0,6109
72613,2024-07,774.3370581281039,255.29,A1,0,6641
58295,2024-03,457.43398610851267,147.95,R1,0,6437
22619,2024-08,723.1296497090616,195.16,R3,0,6041
23764,2024-03,961.9763106437725,247.39,A1,0,6159
67105,2024-09,550.2448032593047,122.99,R1,0,6489
9501,2024-02,640.7098207919662,143.05,A1,0,6179
8231,2024-12,589.6418190897622,209.58,R1,0,6901
9187,2024-01,690.2764978446723,236.71,M1,0,6290
64564,2024-12,202.68421081683348,60.7,M1,0,6016
86818,2024-02,583.2183647784699,193.88,L1,0,6949
97029,2024-11,769.7259181278935,301.51,M1,0,6367
1584,2024-05,757.5846518743559,230.99,A1,0,6982
3274,2024-12,589.704466708403,195.94,R1,0,6205
41388,2024-11,604.8432507950598,210.86,M1,0,6040
43254,2024-07,508.99806650307426,128.49,L1,0,6803
25643,2024-04,457.6013969400305,131.02,R1,0,6268
45966,2024-07,657.2919612760802,185.01,R1,0,6563
71527,2024-05,545.1974325849843,143.86,A1,0,6035
94350,2024-04,499.76766310706506,153.58,M1,1,6266
85741,2024-08,812.7533825589586,348.49,A1,0,6152
1838,2024-06,499.62371284086265,175.61,M1,0,6997
57765,2024-02,455.10485314538505,130.24,R1,0,6766
52711,2024-09,455.7334211345377,109.67,A1,0,6689
48228,2024-01,272.94807491229545,73.16,R1,0,6316
14547,2024-10,471.287885122797,157.56,R3,0,6228
5230,2024-03,796.133386399677,276.16,R1,0,6867
94290,2024-08,337.24982867913826,90.45,R3,0,6307
37121,2024-09,596.4118298695047,208.66,A1,0,6930
15598,2024-11,316.208038210524,89.11,A1,0,6543
739,2024-05,256.0772989574937,82.53,L1,0,6500
41161,2024-03,388.5816416284212,92.87,R1,0,6647
39919,2024-10,364.86049484997926,83.97,A1,0,6547
70158,2024-05,739.7800993851332,272.31,M1,0,6128
97727,2024-10,339.4796803454458,83.14,L1,0,6250
7813,2024-03,230.09575121008305,67.27,R1,0,6830
52853,2024-08,499.9899202804711,100.9,M1,0,6372
47290,2024-02,538.9742622651459,187.2,M1,0,6489
42202,2024-05,1039.7543346490604,334.64,A1,0,6406
7681,2024-12,230.1877001391019,68.73,M1,1,6280
61264,2024-11,424.5945526083925,107.22,R1,0,6446
36567,2024-09,369.8424870633053,85.74,L1,0,6692
27660,2024-05,434.79735810834615,121.33,M1,0,6805
14918,2024-06,678.812921186345,178.72,L1,0,6956
20984,2024-02,457.9353657705512,168.77,A1,0,6143
98731,2024-10,676.51794558693,187.2,L1,0,6101
263,2024-04,523.1486488797474,130.79,A1,1,6671
43696,2024-01,639.8661477443834,239.89,M1,0,6675
78701,2024-07,407.2628812947616,92.16,M1,0,6857
99274,2024-11,271.71028276136855,73.66,A1,0,6782
27506,2024-12,815.3089705767445,253.35,R1,0,6599
50067,2024-12,444.29787982462295,144.46,L1,0,6030
89890,2024-12,377.24124819125035,89.1,R1,0,6433
68038,2024-11,378.51737225730136,103.64,R1,0,6733
50878,2024-07,595.6384007713265,181.17,M1,0,6831
6372,2024-12,381.61750676443074,121.94,M1,1,6415
94744,2024-09,599.3368072659725,131.7,M1,0,6884
58472,2024-06,802.0084345932698,195.28,L3,0,6558
36987,2024-11,472.8993058812604,156.99,A1,1,6240
34215,2024-04,1180.0493117515343,288.97,R1,0,6808
41478,2024-07,506.93698477341127,100.09,L3,0,6097
90197,2024-11,676.3955447970544,203.34,A1,0,6718
97770,2024-08,652.905418745631,200.0,R1,0,6422
92890,2024-08,427.8065442280344,118.25,M1,1,6800
67105,2024-11,556.7561248022525,210.14,R1,0,6489
79329,2024-06,487.35117420581685,142.56,A1,0,6508
98476,2024-02,773.5336677918974,264.71,A1,0,6937
45809,2024-07,635.2265055619055,198.13,M1,0,6570
17426,2024-08,466.00255247933364,96.99,A1,0,6572
65890,2024-07,665.1346249786658,220.56,A1,0,6482
10579,2024-02,714.5737658424374,265.57,R1,0,6677
51986,2024-07,283.43539381008964,87.72,A1,0,6127
57702,2024-12,275.4562275272505,84.8,L3,0,6120
22082,2024-07,571.248167013575,138.71,M1,1,6212
65274,2024-10,561.665143786954,178.63,R3,0,6432
74725,2024-09,553.3963832150453,195.56,R1,0,6171
48420,2024-11,757.3656627422437,279.2,R1,0,6751
50271,2024-11,148.65832003816428,48.43,A1,0,6799
5923,2024-03,605.9395801409655,147.73,L3,0,6391
37803,2024-06,506.4289248423994,157.87,R1,0,6396
1993,2024-11,214.98392341597403,66.77,R1,1,6687
82955,2024-05,368.1739772052965,82.6,A1,1,6893
79396,2024-05,64.90358196343414,21.04,L3,0,6858
86244,2024-11,479.3891543873885,102.28,A1,0,6458
26711,2024-07,410.57441247147295,88.2,L1,0,6478
41316,2024-02,864.9245832651152,214.32,R1,0,6739
28587,2024-01,262.4317818285931,77.91,A1,0,6924
13412,2024-09,246.06426977358458,71.64,L1,0,6524
80886,2024-06,516.4398746505926,157.34,A1,0,6186
6319,2024-10,735.437008936744,184.66,A1,0,6480
14351,2024-02,302.2030648527348,73.1,A1,0,6116
45650,2024-01,819.6513923932439,291.86,M1,0,6567
12065,2024-08,720.938048542635,220.82,R1,0,6395
74435,2024-12,432.44791735865397,114.12,R1,0,6898
34081,2024-04,463.1595644937216,136.08,R3,0,6023
65614,2024-10,685.3549363902467,182.86,R3,0,6181
23488,2024-12,597.7597818543708,165.92,R3,0,6243
16773,2024-02,337.69896091888313,97.46,R3,1,6062
96186,2024-03,454.1053671758371,116.24,R1,0,6532
31068,2024-08,399.96251402294445,103.19,K1,0,6102
5797,2024-04,960.9272748592603,279.49,R1,0,6451
90195,2024-02,627.7436752425627,181.92,A1,0,6603
46438,2024-11,539.9098490864922,158.85,M1,0,6085
65104,2024-08,50.15221158833194,16.03,L3,0,6004
74116,2024-06,622.3397804497804,244.64,R1,1,6035
33146,2024-10,463.4759395756721,159.56,R1,0,6290
14524,2024-07,495.08289364954123,129.12,R3,1,6466
85900,2024-08,318.5697295357233,95.19,R1,0,6365
52021,2024-04,277.6496163629596,69.91,R1,0,6128
9260,2024-11,340.88255500830405,79.61,A1,0,6317
30230,2024-08,476.53913730160417,120.8,R1,0,6022
40842,2024-12,621.7123582088741,200.57,A1,0,6443
75652,2024-06,484.3182874144621,131.02,M1,1,6184
18686,2024-09,619.3618581472709,258.25,R1,1,6516
86061,2024-08,177.56936184392032,59.8,M1,0,6753
15691,2024-12,768.0440434386379,300.8,R1,0,6489
66921,2024-12,277.975920883742,74.45,L3,0,6860
96488,2024-06,432.66341132440084,123.97,A1,0,6209
2568,2024-07,545.7577561642668,201.36,L1,0,6970
13794,2024-04,680.6491775899178,230.48,M1,0,6171
4849,2024-03,862.1139561697156,236.24,M1,0,6215
72768,2024-12,646.8439731287034,213.89,A1,0,6198
12267,2024-07,580.5702951980668,201.46,L1,0,6103
94443,2024-10,302.26174651042373,98.88,L3,1,6970
39735,2024-03,808.7001303270392,233.66,A1,0,6967
66913,2024-04,423.1151289673544,139.27,R1,0,6486
77704,2024-01,701.9150374570265,165.95,L1,0,6551
85346,2024-04,698.479396483402,268.07,K1,0,6563
54862,2024-01,551.7144933599433,218.45,R1,0,6395
31955,2024-05,616.8164019564465,204.56,A1,0,6940
80652,2024-09,276.42675541278487,83.53,R1,0,6793
84403,2024-06,348.92830150341285,98.45,A1,0,6067
37036,2024-09,800.47718073512,211.23,R1,0,6548
53096,2024-10,439.99918525353223,149.81,R1,0,6500
28345,2024-08,447.29894901273457,132.08,R1,0,6402
36348,2024-03,975.6568018357947,367.81,L1,0,6238
16518,2024-09,366.59684629656465,144.62,A1,0,6242
28553,2024-05,481.71081876938814,161.44,R1,0,6584
29880,2024-07,790.2620403182679,247.92,A1,0,6426
95759,2024-12,183.32281862770154,51.16,R3,0,6091
81881,2024-05,657.4243422719381,197.03,A1,1,6268
86922,2024-03,162.52137142758508,46.84,M1,0,6188
59563,2024-07,497.7515086565798,177.01,R1,1,6317
79625,2024-09,463.2366780552161,159.98,L1,0,6171
68073,2024-01,489.88731537979316,146.95,M1,0,6743
14971,2024-11,497.2210296655978,137.35,M1,0,6584
63110,2024-08,602.1001902236142,158.1,R3,0,6079
91696,2024-05,792.0204709795222,253.32,L3,0,6360
52213,2024-03,611.2702983468256,205.03,R3,1,6241
41662,2024-12,437.40746601268756,75.95,R1,0,6668
52984,2024-05,367.0953080836249,110.43,L1,0,6005
39635,2024-04,648.5552659782268,167.24,M1,0,6631
78777,2024-10,740.7958600206143,199.02,A1,0,6923
11048,2024-07,568.9813603980183,224.71,A1,1,6833
41238,2024-12,825.3534504055771,252.29,R1,0,6756
57217,2024-10,323.5862452709274,99.32,R1,0,6966
61202,2024-02,383.1892996888777,120.06,A1,0,6694
97455,2024-05,272.61415020089566,97.46,L1,1,6779
93982,2024-03,440.85773046653725,160.82,R1,0,6404
89639,2024-03,813.4304340797632,188.84,M1,1,6142
7378,2024-09,598.1386586195616,166.42,R1,0,6137
89686,2024-02,385.98244534712063,106.71,L1,0,6899
2994,2024-03,518.7077706695601,185.87,R1,0,6585
53546,2024-10,536.0364559683971,110.79,M1,0,6089
14680,2024-09,486.74089824274444,148.74,M1,0,6499
50491,2024-08,453.3482543313122,142.41,A1,0,6024
29512,2024-06,499.54931708355315,119.83,A1,0,6724
67450,2024-01,703.827349968737,162.1,R1,0,6768
71982,2024-02,887.0813559953682,296.1,A1,0,6596
6393,2024-10,324.6082720124848,89.1,R1,0,6198
34307,2024-04,702.1167979554607,227.2,L3,0,6266
73857,2024-02,670.5444091698215,185.47,K1,0,6679
33409,2024-06,639.5216623834368,206.59,R1,0,6850
3459,2024-12,442.82859000135846,110.45,M1,1,6119
84128,2024-07,311.05681914726426,108.2,K1,0,6798
4291,2024-06,538.6977933844089,171.7,R1,1,6423
33752,2024-08,641.9876153109541,169.9,A1,0,6641
46139,2024-02,525.2592697084335,117.12,A1,0,6853
29868,2024-05,847.485236137918,215.29,R1,0,6049
53059,2024-08,394.19777770080805,99.36,A1,0,6472
55425,2024-04,564.6584561392935,214.1,L1,0,6744
37966,2024-02,485.7623176753147,133.6,M1,0,6521
29230,2024-01,524.8334217574326,190.83,L1,1,6605
89787,2024-09,297.66395462899436,85.23,L1,0,6343
15708,2024-03,239.83388003697092,74.53,M1,0,6448
62141,2024-04,543.8293673205983,178.56,R1,0,6287
75877,2024-02,402.68594504443456,119.61,R1,0,6632
56462,2024-04,544.6426891684899,135.85,A1,0,6360
3952,2024-03,175.1299052936326,73.5,L3,0,6020
38005,2024-06,617.5166147952053,184.02,R1,0,6491
45338,2024-09,565.552398319004,158.69,A1,0,6567
20,2024-05,563.7028611678144,206.63,R1,0,6130
84055,2024-06,579.8168868151272,161.19,A1,0,6670
34729,2024-06,677.6806064011838,264.46,R3,1,6302
98406,2024-10,476.55253772433053,126.26,A1,0,6157
54744,2024-03,413.10847584504785,122.41,R1,1,6555
27704,2024-02,498.18875889535207,99.91,A1,0,6312
91650,2024-01,366.693218118856,145.58,R1,0,6538
76434,2024-09,517.4593527379326,192.2,R1,0,6384
87876,2024-06,706.3804773914878,257.16,R1,1,6660
75947,2024-01,693.066558207529,180.09,A1,0,6284
89834,2024-04,234.19555238255975,57.86,R1,0,6182
5717,2024-06,468.13209747584494,165.83,M1,0,6798
85556,2024-07,567.867301722019,198.32,A1,1,6859
11280,2024-01,885.8618883783895,183.54,M1,0,6631
82964,2024-08,798.693076271037,245.53,L1,0,6900
41421,2024-11,295.85387556885274,98.29,M1,0,6799
81636,2024-08,489.5827920495917,149.9,R1,0,6923
6702,2024-06,589.861322153053,179.33,R1,0,6275
9209,2024-07,805.4132427272908,250.31,L3,0,6324
69126,2024-12,535.1933184621132,129.97,L1,0,6916
38715,2024-02,852.5867672468819,351.26,A1,0,6247
1993,2024-09,180.7663356371472,40.93,R1,1,6687
57965,2024-03,594.9522010379679,231.5,R3,0,6934
38140,2024-04,717.0258227753758,250.79,L1,0,6243
10645,2024-05,710.9181693039642,293.16,R1,0,6268
43755,2024-07,169.67147553210324,34.01,R1,0,6676
71136,2024-08,443.3997789271204,156.88,A1,0,6560
41515,2024-05,983.8425148648886,295.28,M1,0,6453
93230,2024-11,463.8307918240465,174.47,R1,0,6363
88855,2024-01,615.1386884807689,189.65,M1,1,6298
14979,2024-05,415.764024724638,138.29,A1,0,6911
93342,2024-06,784.8841096815535,290.57,R1,0,6529
78570,2024-04,492.70219915520653,191.24,R3,1,6338
81870,2024-04,709.7660613755586,240.36,M1,0,6153
39935,2024-03,260.2921797532282,71.38,L1,1,6877
33107,2024-12,716.372893334112,253.31,R1,1,6889
80154,2024-05,401.11294829479823,98.3,A1,0,6626
41350,2024-06,365.31822351258677,101.38,L1,0,6703
12428,2024-12,595.9114007454017,183.5,M1,0,6129
51520,2024-08,495.1412785533473,119.9,K1,0,6099
68662,2024-03,321.4306260832089,102.89,R3,0,6230
988,2024-02,702.7238504437469,250.36,M1,0,6389
19576,2024-10,382.83648701764247,94.52,A1,0,6131
20176,2024-11,74.02994032689888,22.76,R1,0,6967
88868,2024-04,412.12592227142943,99.81,M1,0,6236
47900,2024-12,538.183213584665,193.38,R1,0,6349
54136,2024-05,676.9319459486403,178.7,R1,0,6398
30609,2024-02,836.7139237831789,326.49,R1,0,6515
93664,2024-04,828.5809943383938,242.64,A1,0,6976
89359,2024-02,640.3397506704252,178.12,K1,0,6591
32667,2024-06,882.5688558531072,180.64,R3,1,6924
33991,2024-04,618.5760631477513,159.92,A1,1,6879
65934,2024-05,854.3796011351353,199.62,L3,0,6854
76258,2024-12,514.3548778483869,158.59,A1,0,6381
60200,2024-05,649.5862996345995,222.25,M1,0,6120
60344,2024-10,644.3150840370388,156.46,R1,0,6856
4351,2024-05,586.1084289159321,158.26,R1,0,6597
28818,2024-01,703.4048256601716,193.77,M1,0,6872
10417,2024-01,536.7387580564966,152.71,A1,0,6979
55336,2024-10,257.0290759441228,77.71,R3,0,6489
13160,2024-10,320.9724565679939,79.01,A1,0,6705
85523,2024-12,471.33381735495556,166.12,R1,1,6779
56499,2024-09,331.7569833118194,130.23,R1,0,6389
45064,2024-08,543.2549440540683,83.56,R1,1,6200
13118,2024-11,427.03196952074484,122.53,A1,0,6637
25863,2024-08,424.4883408212325,118.5,A1,0,6553
63796,2024-03,816.6627021585318,254.43,R1,0,6228
936,2024-08,337.1187368620348,121.61,A1,0,6525
14907,2024-04,520.0409968296449,158.92,A1,1,6225
34149,2024-02,686.8779678142286,218.44,R1,0,6327
87893,2024-05,667.3522143688269,145.66,L1,0,6161
11578,2024-04,331.7790362622567,98.3,R1,0,6120
22929,2024-12,274.2722061105194,81.9,R3,0,6969
69951,2024-01,597.3271186520378,156.16,A1,0,6825
88655,2024-02,627.4706809982761,215.01,L1,0,6240
68884,2024-11,336.47151385978225,106.4,R3,0,6239
94651,2024-07,893.019871473189,292.71,L1,0,6647
94707,2024-10,452.9135491376676,153.37,A1,0,6485
9292,2024-09,421.2075744375228,111.03,R1,0,6070
58906,2024-01,437.2493782004218,96.26,M1,0,6837
7869,2024-11,577.144809780911,185.06,K1,0,6617
42587,2024-12,316.97839569796787,96.62,L1,0,6161
36014,2024-07,714.3770247272975,237.13,M1,0,6113
1254,2024-07,744.5261934209224,278.2,L1,0,6085
51154,2024-09,258.81704075807806,110.26,L1,0,6092
62345,2024-12,347.9106985466515,106.88,M1,0,6530
90656,2024-10,494.76734619765074,145.43,R3,0,6129
45903,2024-01,368.6200639925745,102.62,A1,0,6989
68883,2024-11,587.6616603653339,176.44,R1,1,6833
78855,2024-05,601.313610858799,153.95,M1,0,6140
71452,2024-12,571.6782130507961,160.38,R1,1,6051
95903,2024-01,828.6148244759855,194.82,R3,0,6015
