customer_id,solar_capacity_kw,battery_capacity_kwh,ev_plan_enrolled,midday_saver_enrolled,smart_meter_status
42392,0,0,0,1,no
42393,0,0,0,0,no
42394,0,0,0,0,yes
42395,6,0,0,1,no
42396,3,0,0,0,no
42397,0,5,1,0,no
42398,3,0,0,0,no
42399,10,0,0,0,no
42400,0,5,0,0,no
42401,0,0,0,0,no
42402,0,0,0,0,no
42403,0,0,0,0,yes
42404,0,0,0,0,yes
42405,0,0,0,1,no
42406,10,0,0,1,no
42407,0,0,0,0,no
42408,0,0,0,0,no
42409,0,5,0,1,no
42410,0,0,1,1,yes
42411,3,0,0,0,no
42412,0,0,0,0,no
42413,0,5,1,0,no
42414,0,0,1,0,no
42415,0,0,0,1,yes
42416,10,0,0,0,no
42417,0,5,0,0,yes
42418,10,0,0,0,yes
42419,10,0,0,0,yes
42420,6,0,0,0,yes
42421,6,0,0,0,yes
42422,0,0,0,1,yes
42423,0,10,0,0,no
42424,0,0,0,0,no
42425,0,0,0,0,no
42426,6,5,0,0,no
42427,0,0,0,0,yes
42428,6,0,0,0,yes
42429,0,0,0,0,no
42430,6,0,0,1,no
42431,3,0,0,0,no
42432,0,0,0,1,yes
42433,0,0,0,0,no
42434,0,5,0,0,no
42435,0,0,0,0,yes
42436,0,10,0,1,yes
42437,0,13,0,0,no
42438,3,0,0,0,no
42439,0,0,0,0,yes
42440,0,5,0,1,yes
42441,6,10,0,0,yes
42442,0,0,0,1,yes
42443,0,0,0,0,yes
42444,0,0,0,0,yes
42445,0,5,0,0,no
42446,0,0,0,0,yes
42447,3,0,0,1,no
42448,3,0,0,0,no
42449,6,0,0,1,no
42450,6,0,0,1,no
42451,0,0,0,0,no
42452,3,0,0,0,no
42453,0,0,0,0,yes
42454,0,13,0,1,no
42455,6,0,0,1,no
42456,3,0,0,0,yes
42457,6,0,0,0,no
42458,0,0,0,0,no
42459,0,0,0,1,yes
42460,3,0,0,0,yes
42461,3,0,0,0,yes
42462,0,0,0,0,no
42463,0,10,0,0,no
42464,0,0,0,0,no
42465,0,0,0,0,no
42466,0,0,0,0,no
42467,0,0,0,0,no
42468,0,0,0,1,yes
42469,0,0,0,0,no
42470,6,0,0,0,no
42471,0,0,0,0,no
42472,3,0,1,1,no
42473,6,0,0,0,no
42474,0,0,0,0,yes
42475,0,0,0,0,yes
42476,10,0,0,1,yes
42477,0,0,0,0,no
42478,3,0,0,0,no
42479,3,0,0,0,no
42480,0,5,0,1,no
42481,0,0,0,1,yes
42482,3,5,0,0,no
42483,0,13,0,0,yes
42484,0,0,0,1,yes
42485,0,0,0,0,no
42486,3,0,0,0,no
42487,10,13,0,1,no
42488,0,0,0,0,no
42489,0,0,0,1,no
42490,0,0,0,1,yes
42491,6,0,0,0,no
42492,10,5,0,1,no
42493,3,5,0,0,yes
42494,0,0,1,1,no
42495,3,10,0,0,yes
42496,3,0,0,0,no
42497,3,0,0,0,no
42498,0,0,0,1,no
42499,10,0,0,0,yes
42500,10,0,0,0,no
42501,10,13,0,1,no
42502,10,0,0,0,yes
42503,0,0,0,0,yes
42504,0,0,0,0,yes
42505,3,0,0,0,yes
42506,3,0,0,0,yes
42507,0,0,0,0,yes
42508,6,0,0,0,no
42509,6,0,0,1,yes
42510,6,0,0,1,no
42511,6,0,0,0,no
42512,0,0,0,1,no
42513,3,5,0,0,no
42514,3,0,0,0,no
42515,0,0,0,0,no
42516,0,0,0,0,no
42517,3,0,1,1,no
42518,0,0,0,0,no
42519,0,0,0,1,yes
42520,3,10,0,1,yes
42521,0,0,0,0,no
42522,0,0,0,1,no
42523,0,0,0,0,no
42524,0,0,0,1,no
42525,3,0,0,0,no
42526,0,0,0,1,no
42527,0,0,0,0,yes
42528,0,0,0,1,no
42529,6,0,0,0,no
42530,0,5,0,1,no
42531,0,0,0,1,no
42532,3,0,0,0,no
42533,0,5,0,1,no
42534,3,0,0,0,yes
42535,6,0,0,1,no
42536,0,0,0,0,no
42537,6,0,0,1,no
42538,0,0,0,0,yes
42539,0,0,0,1,no
42540,10,0,0,0,yes
42541,0,0,0,0,no
42542,6,5,0,0,no
42543,3,0,0,1,no
42544,0,0,0,0,yes
42545,6,0,0,0,no
42546,0,5,1,0,no
42547,0,10,0,0,no
42548,0,0,0,1,no
42549,3,0,0,1,no
42550,3,0,0,0,no
42551,0,0,0,0,no
42552,0,0,0,0,yes
42553,3,0,0,0,no
42554,0,0,0,0,no
42555,0,13,0,0,no
42556,0,0,0,0,no
42557,3,0,0,0,no
42558,0,0,0,0,no
42559,0,5,0,0,no
42560,0,0,0,0,no
42561,0,0,0,1,yes
42562,3,0,0,0,yes
42563,0,5,0,0,yes
42564,0,0,0,0,no
42565,6,0,0,0,yes
42566,10,0,0,0,yes
42567,0,0,0,0,yes
42568,0,0,0,0,no
42569,0,0,0,0,no
42570,0,0,0,1,no
42571,6,10,0,1,no
42572,3,0,0,0,no
42573,6,0,0,0,no
42574,0,0,0,0,no
42575,6,0,0,0,no
42576,0,0,0,0,yes
42577,0,5,0,1,no
42578,0,0,0,0,yes
42579,3,5,0,0,no
42580,0,0,1,0,yes
42581,0,0,0,1,no
42582,0,10,0,0,no
42583,0,0,0,0,yes
42584,0,0,0,0,no
42585,0,0,0,0,yes
42586,3,0,0,0,no
42587,6,5,0,0,no
42588,0,0,0,1,no
42589,0,0,1,1,no
42590,0,5,0,0,yes
42591,3,0,0,0,no
42592,6,5,0,1,no
42593,0,0,0,0,no
42594,3,0,0,0,yes
42595,0,0,0,1,no
42596,0,0,1,0,no
42597,0,0,0,0,no
42598,0,0,0,0,yes
42599,0,0,0,0,no
42600,0,0,0,0,no
42601,10,0,0,0,no
42602,0,5,0,0,no
42603,3,0,1,0,no
42604,3,0,0,1,yes
42605,0,0,1,1,no
42606,10,0,0,0,yes
42607,0,0,1,0,yes
42608,0,0,1,0,yes
42609,0,5,0,1,yes
42610,6,0,0,1,yes
42611,3,0,0,0,yes
42612,6,0,0,1,no
42613,3,0,0,0,no
42614,0,5,0,1,yes
42615,10,0,0,0,yes
42616,0,0,0,0,yes
42617,6,0,0,0,no
42618,0,0,0,0,no
42619,6,10,0,1,yes
42620,0,0,1,0,yes
42621,10,0,0,1,yes
42622,0,0,0,0,no
42623,0,5,0,0,no
42624,3,0,1,0,yes
42625,0,0,0,1,no
42626,0,0,0,0,yes
42627,0,0,0,0,no
42628,0,0,0,0,no
42629,0,0,0,1,yes
42630,0,0,0,1,yes
42631,0,0,0,0,no
42632,0,0,0,1,yes
42633,3,0,0,0,yes
42634,0,0,0,0,no
42635,3,5,0,1,no
42636,3,5,0,0,yes
42637,3,0,0,0,yes
42638,0,0,0,0,no
42639,6,0,1,0,no
42640,0,0,0,0,yes
42641,0,0,0,0,no
42642,3,5,1,0,no
42643,6,0,0,0,no
42644,0,0,0,0,no
42645,0,0,0,0,no
42646,0,0,1,0,no
42647,3,0,0,0,yes
42648,0,0,0,0,no
42649,0,0,0,0,no
42650,0,0,0,0,no
42651,6,0,0,1,no
42652,0,10,0,0,no
42653,0,0,0,0,yes
42654,0,0,0,0,yes
42655,0,0,0,1,yes
42656,0,0,0,0,no
42657,0,0,0,0,no
42658,3,0,0,0,yes
42659,10,0,0,0,no
42660,6,0,0,0,no
42661,3,0,0,0,no
42662,10,0,1,1,no
42663,0,0,0,1,no
42664,3,0,0,0,no
42665,0,5,0,0,yes
42666,0,0,0,1,no
42667,3,0,0,1,no
42668,6,0,0,1,yes
42669,0,0,1,0,yes
42670,0,0,0,0,no
42671,3,5,0,0,yes
42672,6,0,1,0,no
42673,0,0,0,0,no
42674,0,5,1,0,yes
42675,3,0,0,0,no
42676,6,0,0,0,no
42677,0,0,0,0,yes
42678,0,0,0,1,no
42679,0,0,0,0,no
42680,3,0,0,0,no
42681,0,0,0,0,yes
42682,0,0,0,0,no
42683,6,0,0,1,no
42684,6,0,1,0,no
42685,0,10,0,0,no
42686,0,0,0,1,yes
42687,0,0,0,1,no
42688,6,0,0,0,no
42689,0,0,0,0,no
42690,3,0,0,1,no
42691,0,0,0,1,no
42692,6,0,0,0,no
42693,3,0,0,0,no
42694,3,0,0,0,no
42695,0,0,0,0,no
42696,0,0,0,1,no
42697,0,0,0,0,yes
42698,0,0,1,0,no
42699,0,0,0,0,yes
42700,6,0,0,0,no
42701,6,0,0,0,no
42702,0,0,0,1,no
42703,0,13,0,1,no
42704,0,0,0,0,no
42705,3,0,0,1,no
42706,0,10,0,0,no
42707,0,0,0,0,no
42708,0,0,0,0,yes
42709,3,5,1,0,no
42710,0,10,0,1,no
42711,3,0,0,0,no
42712,0,0,0,1,no
42713,0,0,0,0,no
42714,3,0,0,0,no
42715,6,0,0,0,yes
42716,0,0,0,0,yes
42717,0,0,0,0,yes
42718,0,0,0,1,no
42719,0,0,0,0,no
42720,6,0,0,1,yes
42721,6,0,0,0,no
42722,3,0,1,0,yes
42723,0,0,0,0,yes
42724,6,0,0,1,yes
42725,0,0,0,1,no
42726,0,0,0,0,no
42727,0,10,0,1,no
42728,0,0,1,0,no
42729,0,0,0,0,yes
42730,3,0,0,0,yes
42731,3,0,0,1,no
42732,3,0,0,0,yes
42733,0,0,0,0,no
42734,3,0,0,0,no
42735,3,13,0,0,no
42736,0,0,0,1,no
42737,6,0,0,0,yes
42738,0,0,0,0,yes
42739,0,0,0,0,no
42740,3,0,0,0,no
42741,0,5,0,0,yes
42742,0,0,0,0,no
42743,6,0,0,0,yes
42744,3,0,0,0,no
42745,0,0,0,0,no
42746,3,0,0,0,no
42747,3,0,0,0,no
42748,0,0,0,0,no
42749,0,0,0,0,no
42750,0,0,0,1,no
42751,3,0,0,0,no
42752,10,0,0,0,no
42753,6,5,0,0,no
42754,0,0,0,1,no
42755,0,0,1,0,no
42756,0,5,0,0,no
42757,10,5,0,0,no
42758,0,0,0,0,yes
42759,3,0,0,0,yes
42760,0,0,0,0,no
42761,0,0,0,0,no
42762,0,5,0,0,no
42763,6,5,0,1,no
42764,3,0,0,0,no
42765,3,0,0,0,no
42766,0,0,0,0,no
42767,0,0,0,0,no
42768,0,13,0,1,no
42769,0,0,0,0,no
42770,10,0,0,0,no
42771,0,0,0,0,no
42772,0,5,0,0,no
42773,6,0,0,0,no
42774,0,13,0,0,yes
42775,6,0,0,0,no
42776,0,5,1,0,no
42777,6,0,0,0,no
42778,0,0,0,0,no
42779,0,0,0,1,yes
42780,0,0,0,0,no
42781,3,0,0,0,yes
42782,0,0,0,0,yes
42783,10,0,0,0,yes
42784,3,0,0,1,no
42785,0,0,1,0,no
42786,0,0,0,1,no
42787,6,0,0,1,no
42788,3,0,0,0,no
42789,0,0,1,0,no
42790,6,0,0,0,no
42791,0,0,0,0,no
42792,0,0,0,1,no
42793,6,0,0,0,no
42794,0,0,0,0,no
42795,3,0,0,0,no
42796,0,0,0,1,no
42797,0,0,0,0,no
42798,0,0,0,1,no
42799,6,0,0,1,no
42800,0,0,0,0,no
42801,3,0,0,1,no
42802,6,0,0,1,no
42803,0,0,0,0,no
42804,6,0,0,0,no
42805,3,5,0,0,no
42806,0,0,0,0,no
42807,3,0,0,0,no
42808,10,0,0,0,yes
42809,0,0,1,0,yes
42810,10,0,0,0,no
42811,0,0,1,1,yes
42812,6,0,0,0,yes
42813,0,0,0,1,yes
42814,0,0,0,0,yes
42815,3,0,0,0,yes
42816,0,0,0,1,no
42817,0,0,0,0,no
42818,0,0,0,0,no
42819,0,5,0,1,yes
42820,0,0,0,0,no
42821,3,0,1,0,yes
42822,3,5,0,1,no
42823,0,0,0,0,yes
42824,0,5,0,0,yes
42825,6,0,1,1,no
42826,0,0,0,0,no
42827,6,0,0,0,no
42828,0,0,0,0,no
42829,0,0,0,1,no
42830,3,0,0,0,yes
42831,3,0,0,0,yes
42832,0,0,0,1,no
42833,0,10,0,1,no
42834,0,0,0,0,no
42835,0,0,0,0,yes
42836,0,0,0,0,no
42837,0,10,0,1,no
42838,10,5,0,0,yes
42839,0,0,0,0,no
42840,6,0,0,0,no
42841,0,0,0,0,no
42842,0,0,0,0,no
42843,0,0,0,0,no
42844,0,0,0,0,no
42845,6,0,0,0,no
42846,6,0,0,1,no
42847,0,0,0,0,no
42848,0,0,0,0,no
42849,3,0,0,0,no
42850,0,0,0,0,no
42851,3,0,0,1,no
42852,0,0,0,0,yes
42853,0,0,0,1,no
42854,0,0,0,0,no
42855,0,5,0,0,no
42856,0,0,0,0,no
42857,0,0,0,0,no
42858,3,0,0,0,no
42859,0,0,0,1,no
42860,3,0,0,1,no
42861,3,0,0,1,yes
42862,0,0,0,1,yes
42863,0,0,0,0,yes
42864,0,0,0,1,no
42865,0,0,0,0,no
42866,0,5,0,0,no
42867,6,0,0,0,no
42868,0,0,0,0,no
42869,10,5,0,1,yes
42870,3,0,0,0,no
42871,3,0,0,0,no
42872,0,0,0,0,no
42873,10,0,0,0,no
42874,6,0,1,0,no
42875,0,0,0,1,no
42876,0,0,1,1,no
42877,0,0,0,1,no
42878,6,0,0,0,no
42879,6,0,0,0,no
42880,0,0,0,1,no
42881,0,0,0,0,no
42882,0,0,0,0,no
42883,0,5,0,1,no
42884,0,0,0,0,no
42885,10,0,0,1,no
42886,0,5,0,1,yes
42887,0,13,0,1,no
42888,3,5,0,1,no
42889,3,0,0,0,no
42890,0,5,0,1,yes
42891,3,0,0,0,yes
42892,3,0,0,0,yes
42893,0,0,0,0,yes
42894,6,0,1,0,no
42895,0,5,0,0,yes
42896,3,0,0,0,no
42897,3,5,0,0,no
42898,0,0,0,1,no
42899,0,0,0,0,no
42900,10,13,0,0,yes
42901,0,0,0,1,no
42902,0,0,0,0,no
42903,6,0,0,0,yes
42904,0,0,0,0,yes
42905,6,0,1,0,no
42906,0,10,0,0,no
42907,3,0,0,0,yes
42908,6,0,0,0,yes
42909,0,0,0,1,yes
42910,0,0,0,0,no
42911,3,0,0,0,no
42912,0,0,0,0,no
42913,3,5,1,1,yes
42914,3,0,0,0,no
42915,0,0,0,0,no
42916,0,0,0,0,no
42917,0,0,0,0,yes
42918,0,0,0,0,yes
42919,0,0,0,0,no
42920,3,0,0,0,no
42921,0,0,0,0,yes
42922,0,0,0,0,no
42923,3,0,0,0,no
42924,6,0,0,0,no
42925,0,0,0,0,no
42926,6,0,0,0,yes
42927,0,0,0,0,yes
42928,0,0,0,0,no
42929,3,0,0,0,no
42930,0,0,0,0,no
42931,0,10,0,1,no
42932,3,0,1,0,yes
42933,0,0,0,1,no
42934,0,0,0,1,no
42935,0,0,0,0,no
42936,10,0,0,0,no
42937,0,0,0,0,yes
42938,3,0,0,1,no
42939,0,0,0,0,yes
42940,0,0,0,0,no
42941,0,0,0,0,yes
42942,0,10,0,1,no
42943,0,0,0,0,yes
42944,0,0,0,0,no
42945,0,5,0,0,no
42946,0,0,0,1,no
42947,0,0,0,0,no
42948,0,0,0,0,yes
42949,6,5,0,0,no
42950,3,0,0,1,no
42951,0,0,0,0,no
42952,0,0,0,0,no
42953,6,0,0,0,no
42954,0,0,0,1,yes
42955,0,0,0,1,no
42956,0,0,0,0,no
42957,3,0,0,1,no
42958,0,0,0,1,yes
42959,3,0,0,0,no
42960,3,0,0,0,yes
42961,0,5,0,0,no
42962,6,0,0,0,no
42963,6,0,0,0,yes
42964,0,0,0,0,no
42965,3,0,0,0,yes
42966,0,5,0,0,no
42967,0,0,0,0,no
42968,3,0,0,0,no
42969,0,0,0,0,yes
42970,6,0,1,0,no
42971,6,5,1,0,no
42972,0,0,0,1,no
42973,3,0,0,0,no
42974,0,0,0,1,no
42975,3,0,0,0,no
42976,0,0,0,1,no
42977,0,13,0,0,no
42978,0,0,0,0,no
42979,0,0,0,0,no
42980,0,0,0,0,no
42981,3,0,0,0,no
42982,6,0,0,0,no
42983,3,0,0,1,no
42984,6,0,0,0,no
42985,3,0,0,1,yes
42986,0,0,0,0,yes
42987,0,0,0,1,yes
42988,3,0,0,0,no
42989,0,0,0,1,no
42990,0,0,0,1,yes
42991,6,5,0,0,no
42992,0,0,0,1,no
42993,0,0,0,0,no
42994,0,0,0,0,no
42995,0,0,0,0,no
42996,6,0,0,0,no
42997,0,0,0,0,yes
42998,0,0,0,0,yes
42999,0,0,0,0,no
43000,3,0,0,0,no
43001,0,0,0,0,yes
43002,6,0,0,0,no
43003,0,0,0,0,yes
43004,0,0,0,1,no
43005,3,0,0,0,no
43006,0,0,0,1,yes
43007,0,0,0,0,no
43008,0,0,0,0,yes
43009,0,0,0,0,yes
43010,3,10,0,0,yes
43011,10,5,1,0,no
43012,0,0,0,0,no
43013,0,0,0,0,yes
43014,6,10,0,1,no
43015,6,0,0,0,no
43016,0,0,0,0,no
43017,0,0,0,0,yes
43018,0,0,0,1,no
43019,0,0,0,0,no
43020,3,0,0,0,no
43021,0,10,0,1,no
43022,0,0,0,1,no
43023,6,0,0,0,no
43024,0,0,0,0,no
43025,0,0,0,1,no
43026,0,0,0,1,no
43027,0,0,0,0,no
43028,0,0,0,1,no
43029,0,0,0,0,no
43030,3,0,0,0,no
43031,6,0,0,1,no
43032,0,0,0,0,no
43033,3,0,0,1,no
43034,10,0,0,0,no
43035,0,0,1,0,yes
43036,0,10,0,1,no
43037,3,0,0,1,no
43038,3,0,0,0,yes
43039,0,0,0,0,no
43040,0,13,0,1,no
43041,3,5,0,1,no
43042,0,0,0,0,no
43043,0,0,0,1,yes
43044,0,0,0,1,no
43045,0,0,0,0,no
43046,0,0,0,0,yes
43047,0,0,0,1,no
43048,10,0,0,1,yes
43049,0,0,0,0,no
43050,0,0,0,1,no
43051,3,0,0,0,yes
43052,6,0,0,0,no
43053,0,10,0,0,no
43054,3,5,0,0,yes
43055,0,0,0,1,no
43056,0,0,0,0,no
43057,3,0,0,1,yes
43058,0,0,0,0,no
43059,6,0,0,0,no
43060,6,0,0,0,no
43061,0,0,0,0,no
43062,6,0,0,0,yes
43063,6,0,1,1,yes
43064,0,0,0,1,no
43065,3,0,0,1,no
43066,0,0,0,0,no
43067,0,0,0,0,no
43068,0,0,0,0,no
43069,0,0,0,0,no
43070,0,0,0,0,yes
43071,0,5,0,1,no
43072,0,0,0,0,yes
43073,0,0,0,0,yes
43074,6,0,0,1,yes
43075,6,0,0,0,yes
43076,6,5,1,0,no
43077,6,0,0,1,yes
43078,0,0,1,1,no
43079,0,0,0,0,yes
43080,3,5,0,0,yes
43081,0,0,0,0,no
43082,0,5,0,0,no
43083,10,0,0,0,yes
43084,3,0,0,0,no
43085,0,0,0,0,no
43086,0,0,0,0,yes
43087,0,0,0,0,yes
43088,0,0,0,1,no
43089,6,0,0,1,no
43090,0,0,0,0,no
43091,0,0,0,0,yes
43092,0,10,0,0,no
43093,3,0,0,0,no
43094,0,0,0,0,yes
43095,3,10,0,0,no
43096,6,0,0,1,no
43097,0,5,0,0,no
43098,0,0,1,0,yes
43099,0,0,0,0,no
43100,3,0,0,1,no
43101,0,0,0,0,no
43102,3,0,0,0,yes
43103,3,0,0,0,yes
43104,10,0,0,1,no
43105,6,0,0,0,no
43106,0,0,0,1,no
43107,0,0,0,1,yes
43108,3,0,0,0,no
43109,0,0,0,0,yes
43110,10,0,0,0,no
43111,0,0,1,0,no
43112,0,13,1,0,no
43113,3,0,0,0,no
43114,0,5,0,1,yes
43115,0,0,0,1,yes
43116,6,0,0,1,no
43117,3,0,0,0,yes
43118,6,0,0,0,no
43119,0,0,0,0,no
43120,6,0,0,0,no
43121,0,0,0,1,no
43122,6,0,0,1,no
43123,6,0,0,0,no
43124,0,0,0,0,no
43125,3,0,0,1,no
43126,10,0,0,0,no
43127,0,0,0,0,no
43128,6,0,0,1,no
43129,0,0,0,0,no
43130,3,0,0,0,no
43131,3,5,0,0,no
43132,6,10,0,0,no
43133,0,0,0,0,yes
43134,0,5,0,1,yes
43135,0,0,0,0,no
43136,0,13,0,0,no
43137,0,0,0,0,no
43138,3,0,0,0,yes
43139,3,0,0,0,no
43140,0,0,0,0,no
43141,6,0,1,1,no
43142,0,0,0,0,no
43143,3,0,0,0,no
43144,3,0,0,0,yes
43145,6,5,0,1,no
43146,3,0,0,1,yes
43147,0,0,0,0,no
43148,0,0,0,0,no
43149,0,0,0,0,no
43150,0,0,0,1,yes
43151,0,5,0,0,no
43152,0,0,0,1,no
43153,6,0,0,0,yes
43154,0,0,0,0,yes
43155,0,0,0,0,no
43156,0,5,0,0,no
43157,3,0,0,0,yes
43158,0,5,0,0,yes
43159,6,5,0,1,yes
43160,0,5,0,0,no
43161,0,0,0,0,no
43162,3,0,0,0,yes
43163,0,0,1,1,yes
43164,0,0,0,0,no
43165,0,0,1,0,no
43166,6,5,0,0,yes
43167,0,10,0,1,no
43168,0,0,0,1,no
43169,0,13,0,1,no
43170,0,0,0,1,yes
43171,3,0,0,1,yes
43172,0,0,0,0,no
43173,0,0,0,1,no
43174,3,0,0,0,no
43175,0,0,0,1,yes
43176,0,13,0,0,no
43177,0,0,0,1,no
43178,0,0,0,0,no
43179,0,0,1,0,yes
43180,3,0,0,0,no
43181,0,0,0,1,no
43182,3,0,1,1,yes
43183,0,0,0,0,no
43184,0,0,0,0,no
43185,0,0,0,1,no
43186,0,0,0,1,yes
43187,0,0,0,0,no
43188,3,0,0,0,no
43189,3,0,0,0,no
43190,0,0,0,0,no
43191,3,0,1,0,yes
43192,10,0,0,0,no
43193,0,0,0,0,no
43194,0,0,0,0,no
43195,0,0,0,0,no
43196,0,0,0,1,yes
43197,6,0,1,0,no
43198,0,0,0,0,yes
43199,0,0,0,0,no
43200,3,0,0,0,no
43201,0,0,0,1,no
43202,0,5,0,0,no
43203,3,5,0,1,no
43204,6,0,0,1,no
43205,0,0,1,0,no
43206,10,0,0,0,no
43207,0,0,0,0,no
43208,0,0,0,0,no
43209,0,0,0,1,yes
43210,0,0,0,1,no
43211,0,10,0,0,yes
43212,0,0,0,0,no
43213,6,5,0,0,no
43214,10,0,0,0,no
43215,0,0,0,0,no
43216,6,5,0,1,no
43217,0,0,0,0,no
43218,0,0,0,0,no
43219,3,0,0,1,yes
43220,0,0,1,1,no
43221,3,0,0,0,yes
43222,6,0,0,0,no
43223,6,0,0,0,no
43224,10,0,0,0,no
43225,0,0,0,1,no
43226,0,0,0,0,yes
43227,6,0,1,1,yes
43228,0,0,1,0,no
43229,0,0,0,0,no
43230,10,0,0,0,yes
43231,0,0,0,1,no
43232,3,5,0,1,no
43233,0,0,0,0,no
43234,0,0,0,0,no
43235,0,0,0,0,no
43236,3,0,0,0,no
43237,0,10,0,1,yes
43238,3,5,0,0,no
43239,0,5,0,0,yes
43240,0,5,0,0,no
43241,0,0,0,0,no
43242,3,0,0,0,no
43243,0,0,0,0,yes
43244,6,13,1,1,yes
43245,0,0,0,0,no
43246,0,0,0,0,yes
43247,0,0,0,0,no
43248,0,0,0,1,no
43249,3,5,0,0,no
43250,0,5,0,1,yes
43251,6,0,0,0,no
43252,0,0,1,0,no
43253,3,0,0,0,no
43254,6,0,0,0,no
43255,0,0,0,1,yes
43256,0,10,0,1,no
43257,0,0,0,1,no
43258,0,0,1,0,yes
43259,0,5,0,0,no
43260,0,0,0,0,no
43261,3,5,0,1,yes
43262,0,0,0,1,yes
43263,0,0,0,0,yes
43264,6,5,0,0,no
43265,6,0,0,0,yes
43266,0,0,0,0,no
43267,3,10,0,0,no
43268,6,5,0,0,no
43269,3,0,0,1,no
43270,3,5,0,0,no
43271,0,0,0,0,no
43272,6,0,0,0,yes
43273,10,0,0,1,yes
43274,0,0,1,0,no
43275,0,0,0,0,no
43276,0,0,0,0,no
43277,0,0,0,0,no
43278,6,0,0,1,no
43279,6,0,0,0,no
43280,3,0,0,0,no
43281,0,0,0,0,no
43282,0,0,0,1,no
43283,0,0,0,0,no
43284,0,5,0,0,yes
43285,0,0,0,0,no
43286,0,0,0,0,no
43287,0,0,0,1,no
43288,6,0,0,1,no
43289,0,0,1,0,no
43290,0,0,1,1,no
43291,6,0,0,0,no
43292,3,0,1,0,yes
43293,3,0,0,0,no
43294,6,0,0,0,no
43295,0,0,0,1,no
43296,0,0,0,0,yes
43297,0,0,0,0,no
43298,0,0,0,0,yes
43299,3,0,0,0,yes
43300,3,0,0,0,no
43301,0,0,0,1,no
43302,3,5,0,0,no
43303,10,0,0,0,yes
43304,3,0,0,0,no
43305,0,0,0,1,yes
43306,0,5,0,0,yes
43307,0,13,0,0,yes
43308,10,0,0,0,no
43309,3,0,0,1,no
43310,0,0,0,1,yes
43311,3,0,0,0,yes
43312,0,5,0,0,no
43313,6,5,1,0,no
43314,0,0,0,0,no
43315,0,0,0,0,no
43316,6,0,0,0,yes
43317,0,0,0,0,no
43318,6,0,0,1,no
43319,3,0,0,0,yes
43320,0,0,0,0,no
43321,0,5,0,1,no
43322,6,0,0,0,yes
43323,6,0,0,0,no
43324,3,0,0,0,yes
43325,0,0,1,0,no
43326,6,0,0,1,yes
43327,0,0,0,0,no
43328,0,0,0,1,no
43329,6,5,1,0,no
43330,0,0,0,1,no
43331,6,0,0,0,yes
43332,0,0,0,0,yes
43333,6,0,0,1,no
43334,3,0,0,1,no
43335,0,0,0,0,no
43336,3,0,0,0,no
43337,0,0,0,0,no
43338,3,0,0,1,no
43339,0,0,0,0,no
43340,0,0,0,1,no
43341,0,0,0,0,no
43342,10,0,0,1,no
43343,0,0,0,1,no
43344,3,0,0,0,yes
43345,6,5,0,0,no
43346,0,5,0,0,yes
43347,0,5,0,0,no
43348,3,0,0,0,no
43349,0,0,0,0,yes
43350,0,0,0,1,yes
43351,0,0,0,1,yes
43352,10,0,0,0,yes
43353,6,13,0,0,no
43354,0,0,0,0,no
43355,0,0,0,0,no
43356,0,0,0,0,yes
43357,0,0,0,0,no
43358,0,0,0,1,no
43359,0,5,1,1,no
43360,3,0,0,0,no
43361,0,0,0,0,no
43362,3,0,0,1,no
43363,6,0,0,0,yes
43364,0,0,0,0,yes
43365,0,5,0,0,no
43366,0,0,0,0,no
43367,0,0,0,0,no
43368,0,0,0,1,no
43369,6,0,0,0,yes
43370,3,0,0,0,no
43371,3,0,0,1,no
43372,0,0,0,1,no
43373,0,5,0,0,yes
43374,0,0,0,1,no
43375,0,0,0,0,no
43376,0,5,0,0,no
43377,0,0,0,1,no
43378,0,10,0,0,no
43379,3,0,0,0,no
43380,0,0,0,0,no
43381,3,0,0,0,yes
43382,3,0,0,0,no
43383,0,0,0,1,no
43384,0,0,0,1,no
43385,0,0,0,0,yes
43386,0,0,0,0,no
43387,0,0,1,0,yes
43388,0,0,0,0,no
43389,6,5,0,0,no
43390,3,0,0,0,no
43391,3,10,0,1,no
43392,3,5,0,0,yes
43393,0,0,0,0,no
43394,3,0,0,0,no
43395,0,0,0,0,no
43396,0,0,0,1,no
43397,6,0,0,1,no
43398,0,0,0,0,no
43399,6,0,0,0,no
43400,0,0,0,0,no
43401,0,0,0,0,no
43402,0,0,0,0,no
43403,3,0,0,0,no
43404,0,0,0,0,no
43405,0,0,1,1,no
43406,3,0,0,1,no
43407,0,0,1,0,no
43408,0,0,0,0,no
43409,0,0,0,1,no
43410,0,0,0,0,no
43411,3,10,0,0,no
43412,10,0,0,1,no
43413,3,0,0,1,no
43414,3,0,0,0,yes
43415,0,0,0,0,no
43416,0,5,0,0,no
43417,0,0,0,0,no
43418,0,0,0,1,yes
43419,0,0,0,1,yes
43420,10,0,1,0,no
43421,10,0,0,1,no
43422,0,0,0,1,no
43423,0,0,0,0,no
43424,0,0,0,0,yes
43425,0,5,0,0,no
43426,0,0,0,0,yes
43427,0,0,0,1,no
43428,10,0,0,1,no
43429,6,5,0,0,yes
43430,0,0,0,1,no
43431,3,0,0,0,no
43432,3,0,0,0,no
43433,3,13,0,0,no
43434,0,10,0,1,no
43435,0,5,0,0,no
43436,0,0,0,1,no
43437,3,0,0,0,no
43438,0,0,0,0,no
43439,3,0,0,0,yes
43440,0,0,0,0,yes
